Date,005930.KS,000660.KS,006400.KS
2018-02-20,38361.5703125,68503.2734375,175961.25
2018-02-21,38264.4609375,69773.53125,174490.828125
2018-02-22,37843.60546875,68866.1953125,175471.125
2018-02-23,38215.88671875,70136.453125,178411.96875
2018-02-26,38345.3828125,70317.9453125,173510.53125
2018-02-27,38345.3828125,71406.71875,172040.109375
2018-02-28,38086.40234375,69682.796875,167628.796875
2018-03-02,37244.71484375,70227.203125,167138.671875
2018-03-05,36581.07421875,71043.7890625,166648.53125
2018-03-06,38054.0234375,74763.84375,175961.25
2018-03-07,39348.9375,75036.0234375,174490.828125
2018-03-08,39818.3515625,75761.890625,178411.96875
2018-03-09,40255.37890625,75580.4296875,192626.09375
2018-03-12,40255.37890625,77032.1640625,198507.8125
2018-03-13,41809.25390625,81659.53125,198017.671875
2018-03-14,41890.19140625,82294.6640625,202428.953125
2018-03-15,41712.13671875,81296.6015625,210271.25
2018-03-16,41388.4140625,81478.0625,211251.53125
2018-03-19,41064.68359375,81568.796875,201938.796875
2018-03-20,41436.96875,81296.6015625,204389.515625
2018-03-21,41323.6640625,80207.8046875,200468.375
2018-03-22,41906.37890625,80389.2734375,203899.359375
2018-03-23,40239.17578125,75398.9609375,195566.9375
2018-03-26,40692.41015625,76215.5703125,197527.53125
2018-03-27,40449.59375,73856.5078125,197037.390625
2018-03-28,39413.6875,72858.453125,193116.234375
2018-03-29,39979.45703125,72858.453125,187234.515625
2018-03-30,40126.19140625,73765.7578125,188704.96875
2018-04-02,39571.828125,73765.7578125,195566.9375
2018-04-03,39229.4296875,74219.4375,193606.390625
2018-04-04,38251.140625,72949.1875,185764.109375
2018-04-05,39734.8828125,75217.515625,187234.515625
2018-04-06,39457.6953125,72858.453125,187234.515625
2018-04-09,40109.90625,73130.6484375,187724.671875
2018-04-10,39849.015625,72949.1875,182333.125
2018-04-11,39832.71875,73675.03125,183313.375
2018-04-12,39946.8515625,76215.5703125,185764.109375
2018-04-13,40599.04296875,76397.0390625,188704.96875
2018-04-16,41039.26953125,76215.5703125,188704.96875
2018-04-17,40745.7734375,75126.7578125,189195.09375
2018-04-18,41870.8203125,76759.96875,188214.8125
2018-04-19,43028.4609375,79754.140625,185764.109375
2018-04-20,42082.78125,76578.5,182333.125
2018-04-23,42311.05078125,76578.5,184293.671875
2018-04-24,41137.09765625,74491.6484375,178902.125
2018-04-25,41088.1875,74763.84375,172530.234375
2018-04-26,42506.69921875,78483.875,174980.96875
2018-04-27,43207.80859375,79028.28125,176941.53125
2018-04-30,43207.80859375,76669.2265625,179882.390625
2018-05-02,43207.80859375,75398.9609375,179392.25
2018-05-03,43207.80859375,75217.515625,182823.21875
2018-05-04,42311.05078125,75308.2265625,176941.53125
2018-05-08,42881.7109375,75761.890625,180372.53125
2018-05-09,41495.8046875,75671.1484375,187234.515625
2018-05-10,42066.46484375,77848.75,186744.375
2018-05-11,41821.89453125,78120.953125,187234.515625
2018-05-14,40843.6015625,77485.8203125,196057.09375
2018-05-15,40109.90625,76759.96875,192135.953125
2018-05-16,40639.79296875,78937.546875,192135.953125
2018-05-17,40272.94140625,78665.359375,196057.09375
2018-05-18,40354.46875,79754.140625,191155.671875
2018-05-21,40762.0859375,80842.921875,194096.53125
2018-05-23,42229.52734375,86468.3671875,200468.375
2018-05-24,41903.42578125,85833.2421875,200468.375
2018-05-25,42963.23828125,86377.6328125,202919.078125
2018-05-28,42637.14453125,85742.4921875,204879.65625
2018-05-29,41821.89453125,86014.7109375,207330.375
2018-05-30,40354.46875,86196.171875,201938.796875
2018-05-31,41332.74609375,84744.453125,196547.234375
2018-06-01,41821.89453125,82929.796875,204879.65625
2018-06-04,41658.8515625,81478.0625,214682.515625
2018-06-05,41821.89453125,82566.8515625,210761.375
2018-06-07,41251.2265625,82476.125,217623.375
2018-06-08,40476.75,80207.8046875,221054.390625
2018-06-11,40680.55859375,80933.671875,219583.953125
2018-06-12,40272.94140625,80207.8046875,225465.6875
2018-06-14,39294.65625,78302.421875,222524.8125
2018-06-15,38846.27734375,78937.546875,230857.21875
2018-06-18,37990.26953125,76215.5703125,218603.671875
2018-06-19,38316.359375,76306.2890625,211741.6875
2018-06-20,38316.359375,79663.4140625,224485.390625
2018-06-21,38357.1171875,80298.53125,221544.515625
2018-06-22,38520.16796875,81205.859375,222524.8125
2018-06-25,38031.02734375,76941.4375,221054.390625
2018-06-26,38316.359375,76487.75,219583.953125
2018-06-27,39090.83984375,77304.3515625,221054.390625
2018-06-28,38437.08984375,75761.890625,215662.796875
2018-06-29,38313.8828125,77758.03125,209781.09375
2018-07-02,37410.4375,75943.375,209781.09375
2018-07-03,37903.23046875,78120.953125,208310.671875
2018-07-04,37985.359375,77122.875,208800.828125
2018-07-05,37738.96875,78211.6953125,210761.375
2018-07-06,36876.609375,77395.078125,226445.9375
2018-07-09,37451.51953125,79481.9453125,227916.390625
2018-07-10,38026.43359375,79209.734375,223995.21875
2018-07-11,37780.03515625,78756.078125,220564.21875
2018-07-12,37369.3828125,77667.296875,228896.65625
2018-07-13,38190.6875,80570.7421875,232327.640625
2018-07-16,37821.10546875,81024.40625,224485.390625
2018-07-17,37656.84375,80389.2734375,223995.21875
2018-07-18,38231.76171875,81024.40625,222524.8125
2018-07-19,38519.22265625,81931.734375,230367.078125
2018-07-20,38970.9296875,79754.140625,227426.234375
2018-07-23,38190.6875,74128.7109375,216152.953125
2018-07-24,37903.23046875,75852.625,223505.09375
2018-07-25,37903.23046875,73039.90625,225465.6875
2018-07-26,38519.22265625,75398.9609375,226936.09375
2018-07-27,38519.22265625,78120.953125,229876.9375
2018-07-30,38190.6875,77939.484375,223505.09375
2018-07-31,37985.359375,78302.421875,224485.390625
2018-08-01,38231.76171875,77667.296875,221544.515625
2018-08-02,37410.4375,75489.7109375,222034.671875
2018-08-03,37574.71484375,75580.4296875,226445.9375
2018-08-06,37615.77734375,72041.8515625,220564.21875
2018-08-07,38354.95703125,73221.3828125,222034.671875
2018-08-08,38437.08984375,72404.78125,221054.390625
2018-08-09,38519.22265625,70771.5859375,223995.21875
2018-08-10,37287.25,68140.3359375,209290.96875
2018-08-13,36999.796875,68412.546875,210761.375
2018-08-14,37081.94140625,68866.1953125,210271.25
2018-08-16,36342.74609375,67777.40625,212231.8125
2018-08-17,36219.55859375,67595.9609375,209290.96875
2018-08-20,36014.2265625,67777.40625,203899.359375
2018-08-21,36794.48046875,71134.546875,212721.96875
2018-08-22,37862.16796875,72404.78125,211251.53125
2018-08-23,37944.3046875,73584.296875,215172.671875
2018-08-24,37903.23046875,74219.4375,219583.953125
2018-08-27,38026.43359375,75761.890625,228406.53125
2018-08-28,38231.76171875,74763.84375,225465.6875
2018-08-29,38437.08984375,75126.7578125,230857.21875
2018-08-30,39135.1953125,75036.0234375,230857.21875
2018-08-31,39792.22265625,75308.2265625,231347.375
2018-09-03,38970.9296875,73130.6484375,237719.234375
2018-09-04,39135.1953125,73675.03125,240169.953125
2018-09-05,38272.83203125,72586.2578125,237719.234375
2018-09-06,37862.16796875,71497.4609375,237229.09375
2018-09-07,36876.609375,68866.1953125,234288.21875
2018-09-10,37369.3828125,69410.6171875,239189.671875
2018-09-11,36999.796875,69501.3359375,244581.234375
2018-09-12,36589.140625,68140.3359375,242620.671875
2018-09-13,36178.4921875,67595.9609375,233798.09375
2018-09-14,37656.84375,70499.390625,240169.953125
2018-09-17,37081.94140625,70045.7421875,241640.375
2018-09-18,37369.3828125,70771.5859375,249972.796875
2018-09-19,37903.23046875,71497.4609375,251443.21875
2018-09-20,38806.66796875,71769.640625,248502.375
2018-09-21,38929.8671875,69592.0703125,250953.078125
2018-09-27,39305.53515625,68049.6015625,255854.53125
2018-09-28,38436.6875,66325.671875,253403.78125
2018-10-01,38353.93359375,66870.09375,247522.078125
2018-10-02,37816.0703125,65055.4140625,245071.375
2018-10-04,36988.5859375,63512.96875,239189.671875
2018-10-05,36988.5859375,63785.1640625,232327.640625
2018-10-08,37195.44921875,64601.7734375,234288.21875
2018-10-10,37485.078125,63785.1640625,233798.09375
2018-10-11,35664.6015625,62605.640625,222524.8125
2018-10-12,36409.33984375,65690.5625,239189.671875
2018-10-15,36243.84765625,63785.1640625,238699.53125
2018-10-16,36078.35546875,63240.76171875,238699.53125
2018-10-17,36533.46484375,63875.90625,245561.53125
2018-10-18,36450.72265625,62333.44140625,247522.078125
2018-10-19,36326.58984375,64238.8359375,247522.078125
2018-10-22,36036.98828125,63512.96875,246051.671875
2018-10-23,35623.234375,62696.3828125,234778.375
2018-10-24,35209.4921875,60518.78515625,218113.515625
2018-10-25,33926.8828125,58704.12109375,224975.515625
2018-10-26,33926.8828125,60790.98828125,227426.234375
2018-10-29,34257.89453125,60609.51953125,224485.390625
2018-10-30,35044.00390625,61879.78125,230367.078125
2018-10-31,35085.37890625,61879.78125,230857.21875
2018-11-01,34878.50390625,61970.51171875,223995.21875
2018-11-02,36533.46484375,65872.0078125,229876.9375
2018-11-05,36243.84765625,63966.625,231347.375
2018-11-06,36202.4765625,63603.69921875,229876.9375
2018-11-07,36409.33984375,64238.8359375,224975.515625
2018-11-08,36450.72265625,66144.203125,224485.390625
2018-11-09,36657.59375,66144.203125,212231.8125
2018-11-12,37402.328125,67595.9609375,214682.515625
2018-11-13,36823.09375,65236.88671875,211741.6875
2018-11-14,36492.09765625,63875.90625,213212.09375
2018-11-15,36616.203125,65146.15234375,217623.375
2018-11-16,36409.33984375,63603.69921875,215662.796875
2018-11-19,36119.734375,63331.51171875,218113.515625
2018-11-20,35416.35546875,61244.65625,204879.65625
2018-11-21,34837.12109375,61789.0390625,206350.09375
2018-11-22,35126.73828125,62877.83984375,204389.515625
2018-11-23,35085.37890625,62877.83984375,197527.53125
2018-11-26,35250.859375,64329.56640625,201938.796875
2018-11-27,35623.234375,64238.8359375,205369.828125
2018-11-28,35705.984375,65236.88671875,204879.65625
2018-11-29,35705.984375,64873.9609375,205369.828125
2018-11-30,34630.25,63150.03125,202428.953125
2018-12-03,35788.73828125,63966.625,216643.0625
2018-12-04,34878.50390625,62605.640625,214192.390625
2018-12-05,34299.25,61879.78125,212231.8125
2018-12-06,33513.15625,59883.65625,203899.359375
2018-12-07,33885.51171875,60609.51953125,203899.359375
2018-12-10,33264.90625,59430.0,199978.234375
2018-12-11,33306.2734375,58885.58984375,199488.078125
2018-12-12,33471.7734375,60065.11328125,204389.515625
2018-12-13,33099.41015625,59430.0,211741.6875
2018-12-14,32230.544921875,56072.87890625,201448.640625
2018-12-17,32396.03515625,56435.80859375,202919.078125
2018-12-18,32189.16796875,55437.75,198507.8125
2018-12-19,32354.66796875,54711.8828125,206840.25
2018-12-20,31982.310546875,53169.42578125,205859.96875
2018-12-21,31982.310546875,54439.6875,216643.0625
2018-12-24,32106.421875,54802.625,214192.390625
2018-12-26,31734.0546875,54530.41796875,213702.25
2018-12-27,31946.1953125,57322.0703125,217126.140625
2018-12-28,32322.029296875,56298.4609375,215649.109375
2019-01-02,32363.7890625,56391.52734375,207279.171875
2019-01-03,31403.3125,53692.91796875,199893.9375
2019-01-04,31278.044921875,54251.2421875,197924.53125
2019-01-07,32363.7890625,54623.47265625,213679.71875
2019-01-08,31820.916015625,55088.7421875,215156.765625
2019-01-09,33073.70703125,59183.1875,223034.34375
2019-01-10,33240.734375,60765.125,223526.6875
2019-01-11,33825.38671875,60579.00390625,227465.515625
2019-01-14,33449.54296875,57787.359375,228450.203125
2019-01-15,34326.50390625,59555.40234375,232881.34375
2019-01-16,34618.81640625,60299.84765625,236327.796875
2019-01-17,35036.4140625,60392.8984375,228450.203125
2019-01-18,35328.734375,60113.734375,228942.53125
2019-01-21,35704.5703125,62347.0703125,232881.34375
2019-01-22,35203.4453125,61974.84375,225496.109375
2019-01-23,35078.1796875,62160.94921875,226973.140625
2019-01-24,35955.1328125,65604.0,222049.65625
2019-01-25,37374.97265625,69419.2734375,228942.53125
2019-01-28,37625.5234375,66813.7265625,228450.203125
2019-01-29,38001.3671875,68302.609375,225496.109375
2019-01-30,38753.02734375,70628.984375,224511.40625
2019-01-31,38544.2265625,68767.890625,220080.265625
2019-02-01,38711.27734375,70628.984375,223526.6875
2019-02-07,38585.984375,71373.4453125,236327.796875
2019-02-08,37416.71875,68395.65625,234850.75
2019-02-11,37583.76171875,68954.0,232881.34375
2019-02-12,38460.7109375,70628.984375,232881.34375
2019-02-13,38585.984375,70908.1484375,234850.75
2019-02-14,39671.74609375,72024.8203125,236820.125
2019-02-15,38460.7109375,68674.828125,232388.984375
2019-02-18,38585.984375,69512.3359375,241251.296875
2019-02-19,38377.19140625,68581.765625,243713.03125
2019-02-20,39170.62109375,70442.8984375,244205.375
2019-02-21,39212.37890625,71373.4453125,239774.234375
2019-02-22,39379.4296875,71373.4453125,237312.484375
2019-02-25,39546.46875,70163.7109375,241743.625
2019-02-26,39045.35546875,69977.578125,236820.125
2019-02-27,39045.35546875,68581.765625,235343.078125
2019-02-28,37667.28125,65138.734375,233866.046875
2019-03-04,37458.48046875,65231.7890625,234850.75
2019-03-05,36957.35546875,64859.55078125,226973.140625
2019-03-06,36748.55078125,63370.68359375,228942.53125
2019-03-07,37124.40234375,63370.68359375,221064.953125
2019-03-08,36581.52734375,62067.890625,217126.140625
2019-03-11,36456.2421875,61974.84375,214172.046875
2019-03-12,37291.4453125,62998.45703125,212202.65625
2019-03-13,36623.28515625,62160.94921875,214664.421875
2019-03-14,36623.28515625,62626.23828125,208756.21875
2019-03-15,36915.60546875,63370.68359375,208263.859375
2019-03-18,36498.0078125,63091.515625,206294.484375
2019-03-19,36665.05078125,63277.6171875,206786.796875
2019-03-20,36790.328125,65604.0,204817.40625
2019-03-21,38293.68359375,70628.984375,214664.421875
2019-03-22,38878.30859375,70815.1015625,211217.96875
2019-03-25,38001.3671875,67837.3515625,205802.109375
2019-03-26,37792.5546875,67651.2265625,206294.484375
2019-03-27,37876.0703125,68302.609375,206786.796875
2019-03-28,37753.17578125,67278.984375,208263.859375
2019-03-29,37584.83203125,69047.046875,211217.96875
2019-04-01,37921.53515625,71280.3828125,213187.375
2019-04-02,38510.76953125,71094.265625,214172.046875
2019-04-03,39226.265625,74351.203125,216141.453125
2019-04-04,39520.875,72955.3828125,216633.796875
2019-04-05,39436.72265625,73513.703125,214664.421875
2019-04-08,39268.3671875,72490.1015625,215156.765625
2019-04-09,39268.3671875,72397.0390625,216633.796875
2019-04-10,39310.44921875,73141.484375,217126.140625
2019-04-11,38931.640625,72955.3828125,223034.34375
2019-04-12,39436.72265625,72676.1953125,225496.109375
2019-04-15,39605.0546875,74165.09375,224511.40625
2019-04-16,39773.4140625,74816.4765625,224511.40625
2019-04-17,39605.0546875,74630.390625,226973.140625
2019-04-18,38384.5078125,73699.8203125,224019.03125
2019-04-19,38131.97265625,76119.2578125,225988.453125
2019-04-22,38174.05859375,74909.53125,229434.921875
2019-04-23,38047.79296875,75374.8125,226480.796875
2019-04-24,37669.01171875,73048.421875,225003.75
2019-04-25,37584.83203125,74630.390625,226480.796875
2019-04-26,37753.17578125,73141.484375,225496.109375
2019-04-29,38847.46875,74444.265625,230419.578125
2019-04-30,38594.953125,73513.703125,232881.34375
2019-05-02,38637.03515625,75095.640625,234358.375
2019-05-03,38131.97265625,74816.4765625,235343.078125
2019-05-07,37753.17578125,74351.203125,235343.078125
2019-05-08,37248.109375,74723.4140625,235343.078125
2019-05-09,35732.9375,70722.0546875,218603.203125
2019-05-10,36111.73828125,69233.15625,218110.859375
2019-05-13,35901.296875,68395.65625,215649.109375
2019-05-14,35901.296875,69419.2734375,210233.234375
2019-05-15,35817.1171875,69326.2109375,217618.5
2019-05-16,34975.3515625,66906.78125,212695.03125
2019-05-17,34680.734375,66627.609375,211710.3125
2019-05-20,35354.15234375,65976.234375,204817.40625
2019-05-21,36322.16796875,65417.89453125,206786.796875
2019-05-22,36616.78515625,64115.12109375,209740.921875
2019-05-23,36911.41015625,63277.6171875,211710.3125
2019-05-24,35943.37890625,62905.3984375,212202.65625
2019-05-27,35901.296875,62254.0078125,212695.03125
2019-05-28,35817.1171875,61323.45703125,205309.765625
2019-05-29,35185.7890625,61509.5703125,200386.25
2019-05-30,35817.1171875,61323.45703125,210233.234375
2019-05-31,35775.03125,60765.125,215156.765625
2019-06-03,36869.33203125,61974.84375,221557.28125
2019-06-04,36574.70703125,60579.00390625,225003.75
2019-06-05,36953.50390625,60579.00390625,221557.28125
2019-06-07,37206.03515625,60858.17578125,226480.796875
2019-06-10,37711.08984375,62160.94921875,231404.296875
2019-06-11,37753.17578125,62533.1796875,233373.671875
2019-06-12,37542.73046875,61137.33984375,230419.578125
2019-06-13,36827.2421875,59090.12890625,234850.75
2019-06-14,37037.66796875,58717.90234375,232881.34375
2019-06-17,36953.50390625,59276.23828125,232388.984375
2019-06-18,37332.29296875,58997.0703125,229927.25
2019-06-19,38174.05859375,62533.1796875,230911.9375
2019-06-20,38300.33984375,62626.23828125,233866.046875
2019-06-21,38468.6796875,61323.45703125,229434.921875
2019-06-24,38300.33984375,62254.0078125,225988.453125
2019-06-25,38384.5078125,62067.890625,225496.109375
2019-06-26,38468.6796875,64115.12109375,225496.109375
2019-06-27,39447.66015625,65324.83203125,233866.046875
2019-06-28,39871.828125,64673.453125,232881.34375
2019-07-01,39532.49609375,65138.734375,234358.375
2019-07-02,39235.5859375,66441.484375,230911.9375
2019-07-03,38514.48828125,64301.21875,229434.921875
2019-07-04,39023.48828125,65324.83203125,235343.078125
2019-07-05,38726.578125,63649.83203125,234850.75
2019-07-08,37666.1484375,62719.2890625,230419.578125
2019-07-09,38259.9765625,64952.62890625,224019.03125
2019-07-10,38641.73828125,67837.3515625,227957.84375
2019-07-11,39193.1640625,70256.765625,227465.515625
2019-07-12,39277.984375,69512.3359375,234358.375
2019-07-15,39405.2421875,70908.1484375,235343.078125
2019-07-16,39744.5859375,70815.1015625,237312.484375
2019-07-17,39065.90625,69419.2734375,237312.484375
2019-07-18,39108.3203125,69512.3359375,238297.1875
2019-07-19,39702.1640625,71466.484375,238297.1875
2019-07-22,40041.5,72955.3828125,237804.8125
2019-07-23,40126.32421875,73327.5859375,238789.546875
2019-07-24,39362.8203125,72210.921875,235343.078125
2019-07-25,40041.5,73699.8203125,229434.921875
2019-07-26,39999.07421875,74258.1484375,228450.203125
2019-07-29,39108.3203125,71652.6015625,225496.109375
2019-07-30,39490.078125,73420.6328125,233373.671875
2019-07-31,38472.078125,71559.53125,245190.0625
2019-08-01,38344.81640625,72304.0,244697.734375
2019-08-02,38132.7421875,70815.1015625,247651.828125
2019-08-05,37284.39453125,70163.7109375,239281.890625
2019-08-06,36902.64453125,66999.8359375,232388.984375
2019-08-07,36648.1484375,68209.5390625,231896.640625
2019-08-08,36181.5625,67278.984375,232388.984375
2019-08-09,36605.7265625,68209.5390625,243713.03125
2019-08-12,37072.3125,69326.2109375,245682.453125
2019-08-13,36478.48046875,69326.2109375,241743.625
2019-08-14,37072.3125,71559.53125,251590.609375
2019-08-16,37241.984375,71094.265625,248636.53125
2019-08-19,36987.484375,69884.546875,249128.859375
2019-08-20,37708.5703125,71094.265625,250113.578125
2019-08-21,37750.984375,70535.9453125,245682.453125
2019-08-22,37369.23046875,68674.828125,237804.8125
2019-08-23,37284.39453125,69233.15625,242728.328125
2019-08-26,36987.484375,66813.7265625,238789.546875
2019-08-27,37369.23046875,67930.3984375,240758.9375
2019-08-28,37454.06640625,68209.5390625,244697.734375
2019-08-29,36817.8046875,68209.5390625,243713.03125
2019-08-30,37326.80859375,72024.8203125,245682.453125
2019-09-02,37157.15234375,72210.921875,242236.0
2019-09-03,36690.5703125,71652.6015625,242728.328125
2019-09-04,37411.65625,74444.265625,242236.0
2019-09-05,38768.98828125,77235.921875,240266.578125
2019-09-06,39277.984375,76212.3046875,240266.578125
2019-09-09,39786.99609375,78445.640625,237312.484375
2019-09-10,39871.828125,77328.984375,228942.53125
2019-09-11,39999.07421875,76863.6953125,229927.25
2019-09-16,39956.65625,73978.9921875,229927.25
2019-09-17,39786.99609375,73885.9296875,230911.9375
2019-09-18,40465.6640625,74630.390625,230911.9375
2019-09-19,41695.74609375,76956.7421875,232881.34375
2019-09-20,41738.1796875,76491.484375,233373.671875
2019-09-23,41823.0,77049.8125,233373.671875
2019-09-24,41992.6640625,77608.1328125,234850.75
2019-09-25,41483.67578125,76212.3046875,219587.890625
2019-09-26,41738.1796875,77515.078125,221064.953125
2019-09-27,41357.0703125,75747.046875,219095.546875
2019-09-30,41912.48828125,76491.484375,219587.890625
2019-10-01,41741.58203125,76305.359375,222049.65625
2019-10-02,40673.484375,73978.9921875,217126.140625
2019-10-04,41015.26953125,74723.4140625,215156.765625
2019-10-07,40801.65625,74723.4140625,216141.453125
2019-10-08,41784.31640625,75281.7578125,223034.34375
2019-10-10,41485.24609375,73513.703125,228942.53125
2019-10-11,41997.92578125,74444.265625,223526.6875
2019-10-14,42724.24609375,74909.53125,223034.34375
2019-10-15,42809.69140625,75560.9296875,216633.796875
2019-10-16,43322.3828125,76677.59375,215156.765625
2019-10-17,43151.48828125,75374.8125,216633.796875
2019-10-18,42638.7890625,72024.8203125,220572.59375
2019-10-21,42980.58984375,72117.8671875,221064.953125
2019-10-22,43749.62109375,73606.7421875,221064.953125
2019-10-23,43749.62109375,72304.0,221064.953125
2019-10-24,43322.3828125,74444.265625,222542.015625
2019-10-25,43493.28515625,77142.8671875,222542.015625
2019-10-28,43835.07421875,77142.8671875,225988.453125
2019-10-29,43664.18359375,77235.921875,224511.40625
2019-10-30,43066.05078125,75840.1015625,226480.796875
2019-10-31,43066.05078125,76305.359375,224019.03125
2019-11-01,43749.62109375,77328.984375,227465.515625
2019-11-04,44689.55859375,78817.859375,229434.921875
2019-11-05,45031.3515625,79190.0859375,231404.296875
2019-11-06,45544.046875,77701.1796875,228450.203125
2019-11-07,45202.2421875,77794.2421875,228450.203125
2019-11-08,44518.65234375,76584.53125,233866.046875
2019-11-11,44091.41796875,75653.984375,230419.578125
2019-11-12,44945.90625,77422.03125,229434.921875
2019-11-13,44860.45703125,77608.1328125,230911.9375
2019-11-14,45116.796875,77608.1328125,232881.34375
2019-11-15,45885.84375,79283.125,234358.375
2019-11-18,45714.94921875,79562.2890625,236820.125
2019-11-19,45714.94921875,79376.1953125,238789.546875
2019-11-20,44433.21875,76956.7421875,232388.984375
2019-11-21,43578.7265625,75281.7578125,230911.9375
2019-11-22,44091.41796875,76026.203125,231896.640625
2019-11-25,44262.32421875,76026.203125,234358.375
2019-11-26,44262.32421875,76584.53125,235343.078125
2019-11-27,44604.11328125,76956.7421875,232388.984375
2019-11-28,43835.07421875,77049.8125,229434.921875
2019-11-29,42980.58984375,75281.7578125,227465.515625
2019-12-02,43066.05078125,74909.53125,230419.578125
2019-12-03,42638.7890625,73234.5390625,233373.671875
2019-12-04,42254.28515625,72304.0,220572.59375
2019-12-05,42297.0,73327.5859375,218603.203125
2019-12-06,43066.05078125,75002.59375,222049.65625
2019-12-09,43749.62109375,75095.640625,219587.890625
2019-12-10,44005.97265625,75095.640625,223034.34375
2019-12-11,44347.76171875,75002.59375,224019.03125
2019-12-12,45544.046875,77608.1328125,225003.75
2019-12-13,46740.33203125,81795.6328125,225988.453125
2019-12-16,46740.33203125,82447.03125,229927.25
2019-12-17,48449.296875,86355.3515625,230911.9375
2019-12-18,48107.49609375,86541.4609375,223526.6875
2019-12-19,47851.15625,87099.78125,225003.75
2019-12-20,47851.15625,88402.5625,225003.75
2019-12-23,47423.9140625,88030.34375,224511.40625
2019-12-24,46996.67578125,87285.890625,221557.28125
2019-12-26,47338.453125,88216.46875,219095.546875
2019-12-27,48588.87890625,90285.4765625,230446.921875
2019-12-30,47986.88671875,88498.6015625,233414.015625
2020-01-02,47470.90625,89062.8671875,229457.890625
2020-01-03,47728.8984375,88874.765625,226490.75
2020-01-06,47728.8984375,88686.6953125,227479.796875
2020-01-07,47986.88671875,88404.546875,228963.34375
2020-01-08,48846.8671875,91602.140625,226490.75
2020-01-09,50394.8359375,93106.9140625,229952.390625
2020-01-10,51168.828125,93012.8671875,246271.59375
2020-01-13,51598.8125,94517.609375,256162.03125
2020-01-14,51598.8125,94517.609375,262590.78125
2020-01-15,50738.83203125,92354.5234375,264568.90625
2020-01-16,52200.7890625,93295.0,265557.9375
2020-01-17,52716.77734375,93106.9140625,266546.96875
2020-01-20,53662.75,93953.328125,272481.1875
2020-01-21,52802.7734375,93389.0546875,272481.1875
2020-01-22,53576.7578125,94987.859375,282866.1875
2020-01-23,52286.796875,92824.7734375,280393.5625
2020-01-28,50566.8359375,90567.6328125,281877.09375
2020-01-29,50824.8203125,92072.3828125,283855.21875
2020-01-30,49190.86328125,88404.546875,283855.21875
2020-01-31,48502.8671875,87934.3125,272975.75
2020-02-03,49190.86328125,89062.8671875,280888.09375
2020-02-04,50652.828125,91320.0,304625.0625
2020-02-05,51168.828125,91884.296875,310559.34375
2020-02-06,52544.77734375,94517.609375,315010.03125
2020-02-07,51942.80078125,93389.0546875,313526.46875
2020-02-10,51340.8203125,92918.8046875,317977.15625
2020-02-11,51512.8046875,93859.3046875,339241.59375
2020-02-12,52028.79296875,94047.390625,334296.375
2020-02-13,52200.7890625,95928.34375,332812.8125
2020-02-14,53146.76171875,98279.5078125,333307.375
2020-02-17,52888.78125,98749.75,334296.375
2020-02-18,51426.80859375,95928.34375,330340.21875
2020-02-19,51770.8046875,97339.0546875,330340.21875
2020-02-20,51598.8125,97809.2734375,339736.125
2020-02-21,50910.8203125,96868.8125,332812.8125
2020-02-24,48846.8671875,93577.15625,317482.65625
2020-02-25,49792.84375,92166.421875,317482.65625
2020-02-26,48588.87890625,88968.8203125,308581.25
2020-02-27,48072.890625,87275.96875,306108.6875
2020-02-28,46610.9140625,82667.640625,291767.5625
2020-03-02,47298.91015625,86617.6328125,301163.4375
2020-03-03,47642.88671875,87275.96875,304625.0625
2020-03-04,49362.85546875,88686.6953125,311548.375
2020-03-05,49706.86328125,89250.953125,319955.28125
2020-03-06,48588.87890625,87087.8828125,313031.96875
2020-03-09,48588.87890625,87087.8828125,313031.96875
2020-03-10,46954.9140625,83796.2109375,290284.0
2020-03-11,44804.953125,80410.5234375,285833.25
2020-03-12,44804.953125,77871.234375,285833.25
2020-03-13,42956.00390625,77589.09375,274459.28125
2020-03-16,42053.03125,75802.1953125,250227.75
2020-03-17,40677.05859375,75614.0859375,243304.484375
2020-03-18,39215.09375,68748.640625,219072.9375
2020-03-19,36936.140625,64892.6953125,180994.78125
2020-03-20,39043.08984375,70347.4296875,214127.71875
2020-03-23,36549.16015625,65268.87109375,216105.8125
2020-03-24,40376.06640625,74015.3046875,243798.984375
2020-03-25,41838.03515625,79470.03125,254678.453125
2020-03-26,41107.04296875,75896.2265625,245282.546875
2020-03-27,41537.03515625,78341.4609375,245282.546875
2020-03-30,41453.86328125,78717.6640625,241820.90625
2020-03-31,41367.23828125,78341.4609375,237864.734375
2020-04-01,39677.89453125,73733.171875,228468.84375
2020-04-02,40544.2265625,75237.90625,230446.921875
2020-04-03,40717.48046875,74861.703125,228963.34375
2020-04-06,42190.24609375,78153.375,237370.203125
2020-04-07,42969.94921875,80692.640625,242315.4375
2020-04-08,42103.6171875,79470.03125,247260.65625
2020-04-09,42536.77734375,79940.28125,250227.75
2020-04-10,42666.734375,79093.8515625,247755.171875
2020-04-13,41843.71484375,76554.5703125,238853.75
2020-04-14,42450.14453125,77401.0078125,248744.203125
2020-04-16,42450.14453125,76460.5234375,268030.5625
2020-04-17,44529.34375,79093.8515625,283360.6875
2020-04-20,43403.109375,77118.8515625,279899.03125
2020-04-21,42666.734375,76460.5234375,279899.03125
2020-04-22,43186.52734375,78905.7578125,282371.625
2020-04-23,43186.52734375,77683.1328125,281382.59375
