Date,VaR_return_h,realized_return_h,violation
2017-06-29,-0.053904289135254635,0.01627655381058243,False
2017-06-30,-0.05372016910485026,0.008778262352121065,False
2017-07-03,-0.0539921051023709,0.02656534310137316,False
2017-07-04,-0.05391591158683247,0.045181487046811304,False
2017-07-05,-0.056867378364567914,0.011534520020883201,False
2017-07-06,-0.056866316327212826,0.03637017376486747,False
2017-07-07,-0.05753623974309221,0.047008921681171136,False
2017-07-10,-0.05687394512160508,0.05228042688248812,False
2017-07-11,-0.05680295558868969,0.04368048870105203,False
2017-07-12,-0.05603786573428975,0.026168270470223104,False
2017-07-13,-0.0583890285916514,0.000972877017233368,False
2017-07-14,-0.05624495006271371,0.004407123953253633,False
2017-07-17,-0.056174034749549184,-0.002949953523127333,False
2017-07-18,-0.055641709128843184,-0.020022015559656,False
2017-07-19,-0.05818462093374364,-0.038691301733274126,False
2017-07-20,-0.05793573094038235,-0.03164232162876926,False
2017-07-21,-0.057909502625606415,-0.08366413964156806,True
2017-07-24,-0.05364657117413878,-0.07351452462352209,True
2017-07-25,-0.05500003454729004,-0.052351681201874195,False
2017-07-26,-0.06227870857908658,0.015466153904489199,False
2017-07-27,-0.06213957671552679,-0.023461068802719934,False
2017-07-28,-0.07019409784625845,0.026226588023408638,False
2017-07-31,-0.06687254133355612,0.009801377868518996,False
2017-08-01,-0.0658498074404913,0.008447730365649631,False
2017-08-02,-0.06847090630258905,-0.0553514307997022,False
2017-08-03,-0.07070773096353293,-0.027684717396154464,False
2017-08-04,-0.0707044415201459,-0.059859750726310064,False
2017-08-07,-0.06711741369254652,-0.021815227364595263,False
2017-08-08,-0.06641108120009868,-0.00992461463198046,False
2017-08-09,-0.06836997392650279,0.031010067142732068,False
2017-08-10,-0.06828447573753166,0.030929629597634935,False
2017-08-11,-0.07087734239023623,0.06450277862958083,False
2017-08-14,-0.07517789477390649,0.046579644359872066,False
2017-08-16,-0.07596859621875551,0.0376085789472206,False
2017-08-17,-0.07301961960442013,0.0353075107018197,False
2017-08-18,-0.0729626512930213,0.03406272763112613,False
2017-08-21,-0.07279609224034354,0.013652665301019263,False
2017-08-22,-0.0737582784234774,-0.00953506021226317,False
2017-08-23,-0.07357538565250285,-0.0005510179394137699,False
2017-08-24,-0.07360361397068008,0.003375865309781099,False
2017-08-25,-0.07095501560529807,0.00791874717182993,False
2017-08-28,-0.07168979191173099,0.0110735359770314,False
2017-08-29,-0.07109179646670705,0.024901393870366037,False
2017-08-30,-0.07221390376876889,0.0209414562227008,False
2017-08-31,-0.07130907347672315,0.020052501978880033,False
2017-09-01,-0.07128766855795225,0.028845818073142362,False
2017-09-04,-0.07166809858452998,0.0689785943195784,False
2017-09-05,-0.07190539561289577,0.05801415498450653,False
2017-09-06,-0.07192517230968377,0.06279213202114275,False
2017-09-07,-0.06688011017507765,0.06721024559816083,False
2017-09-08,-0.06692838361990727,0.06539573733263389,False
2017-09-11,-0.06002483105836619,0.07149536519043409,False
2017-09-12,-0.059636289674149315,0.07230272924537073,False
2017-09-13,-0.06042855573076389,0.05472170142422514,False
2017-09-14,-0.058071101296434544,0.04717701543351244,False
2017-09-15,-0.05381248345067293,0.06010998908332864,False
2017-09-18,-0.057122379180605136,0.02681013327874497,False
2017-09-19,-0.05708975224360194,-0.010438907866355596,False
2017-09-20,-0.05718144590471734,-0.025362588609484395,False
2017-09-21,-0.05005780787993722,-0.03313673725255706,False
2017-09-25,-0.05083616972607665,0.0010301803998525316,False
2017-09-26,-0.044330327952873845,0.0193685260512033,False
2017-09-27,-0.050117710732513095,0.05288776938584486,False
2017-09-28,-0.05121419182094363,0.054432180732767795,False
2017-09-29,-0.051522196743868966,0.030212454832095295,False
2017-10-10,-0.062012653426196135,-0.02537709358055503,False
2017-10-11,-0.06248718212496103,-0.0619941028289903,False
2017-10-12,-0.062382845100677056,-0.07825474147206227,True
2017-10-13,-0.06361406894358151,-0.04700863009615943,False
2017-10-16,-0.06744912150473036,0.006762396513610061,False
2017-10-17,-0.06734227067320409,-0.019845493328009965,False
2017-10-18,-0.06767151886841004,-0.0011556757460342015,False
2017-10-19,-0.06952670002524317,-0.007485446819476504,False
2017-10-20,-0.0696316075352717,-0.024040800819083736,False
2017-10-23,-0.071135305219115,-0.025554032376588272,False
2017-10-24,-0.07397675102320009,0.02202599015948543,False
2017-10-25,-0.07311730147411975,0.07532665835829605,False
2017-10-26,-0.07590891064074817,0.09458066040454616,False
2017-10-27,-0.07554026420837356,0.0848952881873952,False
2017-10-30,-0.07691227844894397,0.05305748547974452,False
2017-10-31,-0.07777077539297975,0.030355171572026066,False
2017-11-01,-0.0833834509453326,-0.016237308495484732,False
2017-11-02,-0.08369083742546803,-0.013479823590454198,False
2017-11-03,-0.08343349670035757,-0.007986018851273832,False
2017-11-06,-0.08351467074702434,-0.012577603783929834,False
2017-11-07,-0.08340590424078911,-0.007779171703126733,False
2017-11-08,-0.08067139646361944,-0.018609186838581964,False
2017-11-09,-0.08077400008186146,-0.012079346126331367,False
2017-11-10,-0.08080381103296404,-0.0009168599091587681,False
2017-11-13,-0.08124930258691068,-0.004738879621401565,False
2017-11-14,-0.07987866419817133,0.009433980719743999,False
2017-11-15,-0.07991781448390578,0.037660041329061866,False
2017-11-16,-0.07548775438884524,0.02687231646117683,False
2017-11-17,-0.07490424652205353,0.024592807084798593,False
2017-11-20,-0.07577130449728935,0.0004124763475868015,False
2017-11-21,-0.06661142902170927,-0.019549874114733204,False
2017-11-22,-0.06751500520976259,-0.0483983231690059,False
2017-11-23,-0.06775524329197728,-0.0873681978268238,True
2017-11-24,-0.06728792957606361,-0.08746654120305614,True
2017-11-27,-0.07015307652038139,-0.03776298985387126,False
2017-11-28,-0.07016976872640515,-0.05758058798426019,False
2017-11-29,-0.06904584142232366,-0.06558634389362579,False
2017-11-30,-0.07525958682826506,-0.010233673335426935,False
2017-12-01,-0.07429620804362368,0.005210331789027696,False
2017-12-04,-0.07238702376326614,-0.005134887137868867,False
2017-12-05,-0.07178762463096623,0.020162102524862762,False
2017-12-06,-0.072199157577878,0.02858068648673236,False
2017-12-07,-0.0701270030512309,0.006078192163773467,False
2017-12-08,-0.07169718856831926,-0.02271724766666083,False
2017-12-11,-0.069758273090257,-0.0133591857889361,False
2017-12-12,-0.0681110224764512,-0.00044637969288099585,False
2017-12-13,-0.05660518521979958,-0.03747861735937113,False
2017-12-14,-0.05714457895989983,-0.018857925408018297,False
2017-12-15,-0.05711385474155591,-0.047011636715771896,False
2017-12-18,-0.057557928171592686,-0.029462338330091865,False
2017-12-19,-0.05896377528435636,-0.017704647741050003,False
2017-12-21,-0.06415697329114489,0.0360815585045499,False
2017-12-22,-0.06430676410773688,0.034279699939287034,False
2017-12-26,-0.06769447799120502,0.0645338014198646,False
2017-12-27,-0.07048362359326477,0.07299495101146826,False
2017-12-28,-0.07345445194162384,0.04677280973333543,False
2018-01-02,-0.07413166052427891,0.008816239423002067,False
2018-01-03,-0.07412988668948683,-0.03020682977655116,False
2018-01-04,-0.07376917023318286,-0.02965724563634006,False
2018-01-05,-0.07712234839511758,-0.05496951510726379,False
2018-01-08,-0.07606053730015215,-0.06639871979520533,False
2018-01-09,-0.07561217495109832,-0.018260034922083286,False
2018-01-10,-0.07907840201992651,0.012281359750103367,False
2018-01-11,-0.07874730615802107,0.028401333563451,False
2018-01-12,-0.07509445658075224,-0.015588575079104765,False
2018-01-15,-0.07523965884743747,-0.025513397872844963,False
2018-01-16,-0.07714710737373509,-0.04459597150832683,False
2018-01-17,-0.0701919933975308,-0.019879701874208663,False
2018-01-18,-0.07053702456474548,-0.007417344251510763,False
2018-01-19,-0.0738651112846977,0.02444792516363907,False
2018-01-22,-0.07357922240715782,0.048821035210650364,False
2018-01-23,-0.07326531899640695,0.018376606606340135,False
2018-01-24,-0.07414520234944746,-0.009323194053653994,False
2018-01-25,-0.07451116756034397,-0.046921376111034065,False
2018-01-26,-0.07452613760338037,-0.08419893385834987,True
2018-01-29,-0.07457177311401299,-0.10475935078520208,True
2018-01-30,-0.07657373073490158,-0.0779564814493549,True
2018-01-31,-0.07619782985701612,-0.08488155566311456,True
2018-02-01,-0.07653252383127657,-0.05183714860827785,False
2018-02-02,-0.08044930828930742,-0.03335381490933473,False
2018-02-05,-0.07969127233607695,0.0022412372781975727,False
2018-02-06,-0.07546069591880075,0.026094042639997837,False
2018-02-07,-0.0759428214602141,0.06775081584385986,False
2018-02-08,-0.07424626714763981,0.04232919547132753,False
2018-02-09,-0.07284350220006786,0.0470781109904274,False
2018-02-12,-0.07139189754818448,0.029328804536859432,False
2018-02-13,-0.07297042429042269,-0.0009977490681362944,False
2018-02-14,-0.07526374067231913,-0.01086671186988223,False
2018-02-19,-0.07527812870499209,-0.01283318992916643,False
2018-02-20,-0.07133490159198698,0.006184089665738234,False
2018-02-21,-0.07134726453763249,-0.015361752461144199,False
2018-02-22,-0.06983377196490631,-0.015010888550123266,False
2018-02-23,-0.06662855289036647,-0.03302493531337303,False
2018-02-26,-0.06672406424798662,0.02256860998854333,False
2018-02-27,-0.06634345868137004,0.02985189914242683,False
2018-02-28,-0.06717621637766213,0.06348516162647605,False
2018-03-02,-0.06488399208101678,0.097707390452716,False
2018-03-05,-0.06482897739153846,0.11719337940394275,False
2018-03-06,-0.07281963489700478,0.10014242921813359,False
2018-03-07,-0.06951599112992055,0.10114589770771948,False
2018-03-08,-0.06894010838975492,0.0937587052338979,False
2018-03-09,-0.07137334493090122,0.06506416423728603,False
2018-03-12,-0.07123522468169055,0.03142182340279745,False
2018-03-13,-0.07236197117826851,0.006090977896766529,False
2018-03-14,-0.07252756376475027,-0.016344737898895335,False
2018-03-15,-0.07257777357223162,-0.012449749411740733,False
2018-03-16,-0.0698072669900609,-0.06094884412412413,False
2018-03-19,-0.0706162371514732,-0.033025045365114226,False
2018-03-20,-0.0697694504267933,-0.05224361195731876,False
2018-03-21,-0.06389901381749138,-0.060263016707223456,False
2018-03-22,-0.06251963901047167,-0.07689971387053188,True
2018-03-23,-0.07230485824397348,-0.020142808386648628,False
2018-03-26,-0.07099398823891491,-0.023523312528226127,False
2018-03-27,-0.07114694574957946,-0.01443128532892363,False
2018-03-28,-0.07089250484106131,-0.022503103137136698,False
2018-03-29,-0.07017996170422441,0.008576367448141334,False
2018-03-30,-0.06870187466805765,-0.0123332490099872,False
2018-04-02,-0.0670035907035238,-0.012022561358855696,False
2018-04-03,-0.06695376160542735,-0.020528036963187633,False
2018-04-04,-0.06878953804208016,0.012378413118331764,False
2018-04-05,-0.0706923258672298,0.0035392160041942938,False
2018-04-06,-0.07120413240484161,0.02792116848260103,False
2018-04-09,-0.07074499045363854,0.023144143418809025,False
2018-04-10,-0.07115423669120849,0.02953718699857583,False
2018-04-11,-0.07119245235202594,0.03910216358165023,False
2018-04-12,-0.07042420551620646,0.0398982773216322,False
2018-04-13,-0.07040626996638331,0.001305686127038637,False
2018-04-16,-0.07026888381273287,0.003871780050329541,False
2018-04-17,-0.06322319652405652,-0.018290657529788725,False
2018-04-18,-0.06359958448217796,-0.04407620507386952,False
2018-04-19,-0.06390149480863347,-0.02935188597809199,False
2018-04-20,-0.06404014768943868,0.00928546270043764,False
2018-04-23,-0.06315085632747808,-0.0006901108948794967,False
2018-04-24,-0.06194224478152684,0.021317968118091397,False
2018-04-25,-0.061555507908028995,0.0380992156029897,False
2018-04-26,-0.06565316771971458,-0.011591614556001198,False
2018-04-27,-0.06628683112034894,-0.01019363822068483,False
2018-04-30,-0.0654505938693665,-0.004491142468317933,False
2018-05-02,-0.06533274028574161,0.015123234471985767,False
2018-05-03,-0.06512840028797338,0.009705117000231534,False
2018-05-04,-0.0654320833134054,0.031931220741197634,False
2018-05-08,-0.05757372770931894,0.003148130245678834,False
2018-05-09,-0.057094127558969976,0.0157522007988772,False
2018-05-10,-0.057079570906633154,0.005176295891591668,False
2018-05-11,-0.05531316465178019,0.0018993535754306349,False
2018-05-14,-0.055167710274088004,0.010121675884537266,False
2018-05-15,-0.05617075790731866,0.07101490909341963,False
2018-05-16,-0.056688480383847474,0.052274145182033264,False
2018-05-17,-0.05658861059589728,0.06419753422994716,False
2018-05-18,-0.05299052850032671,0.06558617390761307,False
2018-05-21,-0.05101355492230225,0.05121207842059883,False
2018-05-23,-0.05775284424311517,-0.013754130532899266,False
2018-05-24,-0.057949936429445646,-0.015410734324467167,False
2018-05-25,-0.05738547416294884,-0.0193478541958358,False
2018-05-28,-0.05750660690733154,-0.009163002550430335,False
2018-05-29,-0.056878225060621006,-0.008165675582678337,False
2018-05-30,-0.05861153185480049,0.01755458089849476,False
2018-05-31,-0.058899382930359755,0.013852924538643998,False
2018-06-01,-0.05891539324239718,0.005759223922209897,False
2018-06-04,-0.05846342438597834,-0.00017992318327586954,False
2018-06-05,-0.05749017047286967,-0.0203497540823257,False
2018-06-07,-0.053983301589676465,-0.014962493468896165,False
2018-06-08,-0.05463627244173565,-0.041866978474173394,False
2018-06-11,-0.0503541999081722,-0.05170518702199163,True
2018-06-12,-0.04936422523441551,-0.020323395648106,False
2018-06-14,-0.04776433362192868,-0.0011301271254226006,False
2018-06-15,-0.04773169403752006,-0.005620237856785568,False
2018-06-18,-0.054356491712777025,0.007233190886319834,False
2018-06-19,-0.05441552610490115,0.012914315798495633,False
2018-06-20,-0.05874902173477817,-0.008483752766136436,False
2018-06-21,-0.05728748741349517,-0.02766032530253283,False
2018-06-22,-0.05689327942459124,-0.035909745178567334,False
2018-06-25,-0.05958689751701718,-0.027284402727384895,False
2018-06-26,-0.05901464519994525,-0.014139173668068095,False
2018-06-27,-0.05954797885786746,-0.02935506241792843,False
2018-06-28,-0.061204701919435604,-0.0031651383142785637,False
2018-06-29,-0.060200810218499524,0.011176131222479934,False
2018-07-02,-0.060470544893486695,0.04318442773082353,False
2018-07-03,-0.060963553798701116,0.029893539376954298,False
2018-07-04,-0.06095459341388893,0.02344795403099329,False
2018-07-05,-0.060420001295052594,0.02190591782304086,False
2018-07-06,-0.05250586347666234,0.03362297746020626,False
2018-07-09,-0.053736124386745895,0.004624188736951033,False
2018-07-10,-0.05269591100729955,0.0016715145537987332,False
2018-07-11,-0.05296927905999111,0.016376665786736067,False
2018-07-12,-0.05310009747629298,0.030053541826318,False
2018-07-13,-0.05417097074545941,-0.0037617698853270026,False
2018-07-16,-0.05468744071506124,-0.039015865595526694,False
2018-07-17,-0.05427527708735082,-0.01791897371326737,False
2018-07-18,-0.05408718532438081,-0.033081749550229064,False
2018-07-19,-0.05547707878883921,-0.032699450450650765,False
2018-07-20,-0.05567462237714154,-0.0072103871592561,False
2018-07-23,-0.0639291127026109,0.027859258359507,False
2018-07-24,-0.06502201676593349,0.012775594382304169,False
2018-07-25,-0.06520501215137801,0.017504752977732702,False
2018-07-26,-0.06516150008548624,-0.016613220175476034,False
2018-07-27,-0.06565843593192426,-0.024308186791988734,False
2018-07-30,-0.06113397008768014,-0.03569964982322673,False
2018-07-31,-0.060885262119760405,-0.022795150888934794,False
2018-08-01,-0.05649348840416979,-0.02234019855312546,False
2018-08-02,-0.057448038294870635,-0.008846646790250226,False
2018-08-03,-0.0575703365824886,-0.06336293796142092,True
2018-08-06,-0.05755909283198357,-0.03788797390549269,False
2018-08-07,-0.05842682858533943,-0.04983699093287016,False
2018-08-08,-0.05780153506105886,-0.054267002375112325,False
2018-08-09,-0.0561859817803784,-0.05845571039845793,True
2018-08-10,-0.06405612424625728,-0.022058754600115332,False
2018-08-13,-0.06333069627236536,0.014236932008776033,False
2018-08-14,-0.0627687538486785,0.025193556375697396,False
2018-08-16,-0.06296097618450838,0.04636297320367543,False
2018-08-17,-0.06283135310169428,0.06230823221005636,False
2018-08-20,-0.062155189803788286,0.09307807215475641,False
2018-08-21,-0.06665781565419436,0.04875409398699716,False
2018-08-22,-0.0674476608133009,0.046908325725179834,False
2018-08-23,-0.06786878973391873,0.04026605344847706,False
2018-08-24,-0.06813827609878122,0.038461635970984204,False
2018-08-27,-0.06759105326238238,0.009716670628308131,False
2018-08-28,-0.06722307282547546,0.023954791056145668,False
2018-08-29,-0.06763401113102614,-0.003131081484029732,False
2018-08-30,-0.06763868861200348,-0.0180499327299661,False
2018-08-31,-0.0667122312570685,-0.05096231582395793,False
2018-09-03,-0.06661677885943273,-0.029335210514593535,False
2018-09-04,-0.057977692865492016,-0.032075653153830035,False
2018-09-05,-0.05813150252778818,-0.02926192079431737,False
2018-09-06,-0.05810295941906837,-0.03872320102273727,False
2018-09-07,-0.05922773096576103,0.023056798853518298,False
2018-09-10,-0.0589511056311612,0.0038600626050475633,False
2018-09-11,-0.05848992455261564,0.016618546949017633,False
2018-09-12,-0.059057240184342524,0.039698263631852894,False
2018-09-13,-0.06019757955372473,0.06367852058033953,False
2018-09-14,-0.06445034426782581,0.021404374381739665,False
2018-09-17,-0.06428906690941344,0.028827778523474155,False
2018-09-18,-0.06307778667963762,-0.007695964851023402,False
2018-09-19,-0.06274764844837401,-0.023602209681214903,False
2018-09-20,-0.06269003160051334,-0.045994260896167136,False
2018-09-21,-0.06283038976933193,-0.06352283734876002,True
2018-09-27,-0.05355936940310127,-0.07397774992421419,True
2018-09-28,-0.055560014778366786,-0.04586460185614906,False
2018-10-01,-0.055815692632301156,-0.04239579240934436,False
2018-10-02,-0.056827747048239306,-0.06449012768002442,True
2018-10-04,-0.059042504723101664,0.005975834425029712,False
2018-10-05,-0.05892948928746037,0.0022389490366058456,False
2018-10-08,-0.05360755929276755,-0.011044161591603322,False
2018-10-10,-0.052859032869331295,0.008265794393145776,False
2018-10-11,-0.05817303922508695,0.041302032675329434,False
2018-10-12,-0.06653114646676248,0.003206603631441732,False
2018-10-15,-0.06514071907881269,0.00677853088487243,False
2018-10-16,-0.06507185412531222,-0.01263463974895774,False
2018-10-17,-0.06571578191711334,-0.06981106553146053,True
2018-10-18,-0.06558524622155767,-0.07574991805322652,True
2018-10-19,-0.06568964321474557,-0.06939413980103636,True
2018-10-22,-0.06572237547751636,-0.06305062004813179,False
2018-10-23,-0.06696390474372751,-0.0161572468620729,False
2018-10-24,-0.07101068622912855,0.025163892953818434,False
2018-10-25,-0.07113887752446223,0.02581490044916663,False
2018-10-26,-0.07066333490716557,0.05500390067568933,False
2018-10-29,-0.06972086120480529,0.046790733004084234,False
2018-10-30,-0.07176224101203306,0.019290485009402468,False
2018-10-31,-0.07142952781194167,0.016215909594885933,False
2018-11-01,-0.07080278510718883,0.037151668525907865,False
2018-11-02,-0.07301833832446193,-0.0241165320418305,False
2018-11-05,-0.07321603610746051,0.003963309494050268,False
2018-11-06,-0.07202173889597648,-0.013275243374610564,False
2018-11-07,-0.07149448010098838,-0.019033174122296166,False
2018-11-08,-0.07177052140358352,-0.013906226828084498,False
2018-11-09,-0.07236705613097054,-0.009974611572884932,False
2018-11-12,-0.07364293534265334,-0.028067819405328532,False
2018-11-13,-0.0739164201431214,-0.04501469162700136,False
2018-11-14,-0.0739656578856182,-0.03744713887076603,False
2018-11-15,-0.07413640100974259,-0.04656870637081906,False
2018-11-16,-0.07301665559346106,-0.045452475656256396,False
2018-11-19,-0.07285779094354153,-0.028587897691230657,False
2018-11-20,-0.07671077621208246,0.018648169697146836,False
2018-11-21,-0.0767285266163509,0.023927658457128735,False
2018-11-22,-0.0725000976234286,0.0174641804120573,False
2018-11-23,-0.06464230721418088,0.005257979713696504,False
2018-11-26,-0.06562612802654023,0.026590450512288966,False
2018-11-27,-0.06599446549215306,-0.001605819162787632,False
2018-11-28,-0.064908203823147,-0.01925671694941153,False
2018-11-29,-0.0648443236527609,-0.05020299591399619,False
2018-11-30,-0.06604748593568358,-0.01852109098067883,False
2018-12-03,-0.07136136583954567,-0.07557839377616293,True
2018-12-04,-0.07079463253018735,-0.0595012315944949,False
2018-12-05,-0.06596589311007361,-0.030612341943618268,False
2018-12-06,-0.06890268571497515,0.005904464167724062,False
2018-12-07,-0.06825453222442497,-0.0466550540268809,False
2018-12-10,-0.0693087214614823,-0.021187613716773405,False
2018-12-11,-0.06711280916274247,-0.03312592822468207,False
2018-12-12,-0.06828869810402488,-0.03845785146680379,False
2018-12-13,-0.06811555306419423,-0.0579396107154726,False
2018-12-14,-0.06628531696318002,0.011808692410200699,False
2018-12-17,-0.06656002521734981,0.0052405129733369684,False
2018-12-18,-0.06699268165570033,0.014337874364803136,False
2018-12-19,-0.0677816517151407,0.027477083576742767,False
2018-12-20,-0.0675050988218324,0.0380689186419477,False
2018-12-21,-0.06982271240344191,0.0009659697560118734,False
2018-12-24,-0.0682992136351173,-0.037229206817894725,False
2018-12-26,-0.06722505680103226,-0.0321015119884178,False
2018-12-27,-0.06966505476010486,-0.01707844961797257,False
2018-12-28,-0.06866244157549997,-0.01321091623792087,False
2019-01-02,-0.0686188883455747,0.04775892503959506,False
2019-01-03,-0.07257237595057471,0.09744731816379426,False
2019-01-04,-0.06857945549782447,0.10924340911214789,False
2019-01-07,-0.07422612063090159,0.0520481282043452,False
2019-01-08,-0.07406456330397525,0.07763903018196436,False
2019-01-09,-0.08115124309054819,0.040748240331562297,False
2019-01-10,-0.08072278171809173,0.0227515648471994,False
2019-01-11,-0.08083339590377718,0.014082529084229668,False
2019-01-14,-0.08162627386865139,0.05346600446960843,False
2019-01-15,-0.08346286667633701,0.0109407216498375,False
2019-01-16,-0.08211668846837346,0.001063761487474503,False
2019-01-17,-0.07819675468889221,0.02674381156461267,False
2019-01-18,-0.07705045815563434,0.06674333436174637,False
2019-01-21,-0.07774990106574632,0.03412835471259524,False
2019-01-22,-0.07539643010318589,0.057898909108347496,False
2019-01-23,-0.07529415815249144,0.07214600771442856,False
2019-01-24,-0.07466918124709074,0.03590868134976533,False
2019-01-25,-0.07890480638745764,0.009488850296594865,False
2019-01-28,-0.07916921459114425,0.041708562950851694,False
2019-01-29,-0.07918700080665007,0.008834886439036262,False
2019-01-30,-0.07198126903232084,-0.00601184873843154,False
2019-01-31,-0.07363966430051899,0.02702376573700513,False
2019-02-01,-0.07255641588521808,0.016707493231181265,False
2019-02-07,-0.07317931681289006,0.012971976727892433,False
2019-02-08,-0.07514288161375372,0.0070184417295048665,False
2019-02-11,-0.07403708735505668,0.0232305947363931,False
2019-02-12,-0.0742594614409035,0.004624919269421895,False
2019-02-13,-0.07378767728513137,0.015837818709869597,False
2019-02-14,-0.07314277307231198,-0.002778181877918935,False
2019-02-15,-0.07730797382513727,0.027704976929342432,False
2019-02-18,-0.07680714270302123,0.011984344608114136,False
2019-02-19,-0.0706751733773524,0.0029059898640286692,False
2019-02-20,-0.07069537398870619,-0.0223146640428872,False
2019-02-21,-0.06745112379768016,-0.0521857239068374,False
2019-02-22,-0.06753063030599561,-0.05013907291600586,False
2019-02-25,-0.06079518232746089,-0.06978815991681563,True
2019-02-26,-0.06164018456933592,-0.06454282510672853,True
2019-02-27,-0.06204581227444517,-0.06402084902858474,True
2019-02-28,-0.06474890014038279,-0.05060276213939004,False
