Date,sigma_1d,sigma_h,q_left,VaR_return_h,VaR_krw_h
2024-08-16,0.02859417134595857,0.06393851088984003,-1.6448536269514722,-0.10516949153902956,-1051694.9153902957
2024-08-19,0.028444138104787547,0.063603026363697,-1.6448536269514722,-0.10461766859941711,-1046176.6859941711
2024-08-20,0.028680413714698937,0.06413135468888409,-1.6448536269514722,-0.1054866913613223,-1054866.913613223
2024-08-21,0.028597798997082983,0.06394662256435286,-1.6448536269514722,-0.10518283405627266,-1051828.3405627266
2024-08-22,0.028648923828702173,0.0640609411631916,-1.6448536269514722,-0.10537087141820056,-1053708.7141820057
2024-08-23,0.02844474650013428,0.0636043867770495,-1.6448536269514722,-0.10461990628025412,-1046199.0628025412
2024-08-26,0.028095720011828747,0.06282393982325028,-1.6448536269514722,-0.10333618527765426,-1033361.8527765425
2024-08-27,0.028057187787375388,0.06273777915004829,-1.6448536269514722,-0.10319446358183737,-1031944.6358183736
2024-08-28,0.028244265684388033,0.06315609804485627,-1.6448536269514722,-0.10388253693318461,-1038825.3693318461
2024-08-29,0.02799367334670556,0.06259575654315767,-1.6448536269514722,-0.10296085718178424,-1029608.5718178424
2024-08-30,0.028004591615521168,0.06262017053442599,-1.6448536269514722,-0.1030010146238703,-1030010.146238703
2024-09-02,0.02816778643234589,0.0629850852384217,-1.6448536269514722,-0.10360124589826555,-1036012.4589826555
2024-09-03,0.02794724058087429,0.062491929722375626,-1.6448536269514722,-0.10279007725904606,-1027900.7725904606
2024-09-04,0.029325641148200954,0.06557412709114233,-1.6448536269514722,-0.10785984078004225,-1078598.4078004225
2024-09-05,0.029476192105285185,0.06591076926526032,-1.6448536269514722,-0.10841356788112506,-1084135.6788112507
2024-09-06,0.029484693117667146,0.06592977810682395,-1.6448536269514722,-0.10844483464311513,-1084448.3464311513
2024-09-09,0.029471449683175086,0.06590016488704413,-1.6448536269514722,-0.10839612523115459,-1083961.252311546
2024-09-10,0.02957622730231459,0.06613445476596065,-1.6448536269514722,-0.10878149778824846,-1087814.9778824847
2024-09-11,0.030089787472684502,0.06728281021744414,-1.6448536269514722,-0.11067037441765057,-1106703.7441765056
2024-09-12,0.03057248326957869,0.06836215083175298,-1.6448536269514722,-0.1124457317418125,-1124457.317418125
2024-09-13,0.030657088957546194,0.06855133490133146,-1.6448536269514722,-0.11275691184482009,-1127569.1184482009
2024-09-19,0.02968330215411076,0.0663738814132576,-1.6448536269514722,-0.10917531957744368,-1091753.195774437
2024-09-20,0.02270805176104364,0.0507767473742774,-1.6448536269514722,-0.08352031708337881,-835203.1708337881
2024-09-23,0.021784731325939385,0.048712140116369596,-1.6448536269514722,-0.08012434034697884,-801243.4034697884
2024-09-24,0.021660198768145913,0.04843367685173147,-1.6448536269514722,-0.07966630903616607,-796663.0903616607
2024-09-25,0.020867233154289636,0.04666055183532899,-1.6448536269514722,-0.07674977792189806,-767497.7792189806
2024-09-26,0.022011540597260796,0.049219301064971466,-1.6448536269514722,-0.08095854587273478,-809585.4587273478
2024-09-27,0.021593036919569444,0.04828349839281994,-1.6448536269514722,-0.07941928745333546,-794192.8745333545
2024-09-30,0.022575189328619003,0.05047965794371993,-1.6448536269514722,-0.08303164845599742,-830316.4845599742
2024-10-02,0.022373775119314144,0.050029282080079895,-1.6448536269514722,-0.08229084608319771,-822908.4608319771
2024-10-04,0.021427621745228557,0.04791361881848374,-1.6448536269514722,-0.07881088969395329,-788108.896939533
2024-10-07,0.021532353531088042,0.048147806211070496,-1.6448536269514722,-0.07919609367603593,-791960.9367603593
2024-10-08,0.0214277237677206,0.04791384694771118,-1.6448536269514722,-0.07881126493314046,-788112.6493314046
2024-10-10,0.021464254259804846,0.04799553161126307,-1.6448536269514722,-0.07894562424825009,-789456.242482501
2024-10-11,0.02146141480258104,0.04798918239189144,-1.6448536269514722,-0.07893518071173836,-789351.8071173836
2024-10-14,0.021266646263173494,0.04755366669789782,-1.6448536269514722,-0.07821882114287866,-782188.2114287866
2024-10-15,0.02109015573649565,0.04715902188286141,-1.6448536269514722,-0.07756968818750844,-775696.8818750844
2024-10-16,0.021586016617506545,0.048267800520184714,-1.6448536269514722,-0.07939346675059598,-793934.6675059599
2024-10-17,0.021503713391739253,0.04808376491260154,-1.6448536269514722,-0.07909075511397458,-790907.5511397457
2024-10-18,0.02175826138688687,0.0486529515332879,-1.6448536269514722,-0.0800269837914228,-800269.837914228
2024-10-21,0.021830540866894104,0.04881457336396241,-1.6448536269514722,-0.08029282804580229,-802928.2804580228
2024-10-22,0.021928988861583853,0.049034709772337225,-1.6448536269514722,-0.08065492021554169,-806549.2021554168
2024-10-23,0.02253565239359899,0.05039125066939319,-1.6448536269514722,-0.0828862314301722,-828862.314301722
2024-10-24,0.02065109154884598,0.04617724451279103,-1.6448536269514722,-0.07595480811948929,-759548.0811948929
2024-10-25,0.020531970138658304,0.04591088094203575,-1.6448536269514722,-0.07551667903404473,-755166.7903404473
2024-10-28,0.020682411491648095,0.046247278033947965,-1.6448536269514722,-0.07607000301077246,-760700.0301077246
2024-10-29,0.020693161092027894,0.04627131487112816,-1.6448536269514722,-0.07610954008958874,-761095.4008958874
2024-10-30,0.020297504675783135,0.04538660022867092,-1.6448536269514722,-0.07465431400112588,-746543.1400112588
2024-10-31,0.02026847876414144,0.04532169631713119,-1.6448536269514722,-0.07454755656682642,-745475.5656682642
2024-11-01,0.01953483244897623,0.04368121328497954,-1.6448536269514722,-0.07184920210143943,-718492.0210143942
2024-11-04,0.01996036939821333,0.044632742830411576,-1.6448536269514722,-0.0734143289253948,-734143.289253948
2024-11-05,0.020235262730287286,0.045247423007490364,-1.6448536269514722,-0.07442538784407801,-744253.8784407801
2024-11-06,0.020337458454230035,0.045475939593236155,-1.6448536269514722,-0.07480126417896055,-748012.6417896055
2024-11-07,0.020224482495338453,0.04522331766933135,-1.6448536269514722,-0.07438573809117828,-743857.3809117828
2024-11-08,0.0200742140680326,0.04488730725100348,-1.6448536269514722,-0.07383305013589819,-738330.501358982
2024-11-11,0.021057405079686238,0.04708578918792781,-1.6448536269514722,-0.07744923112363547,-774492.3112363548
2024-11-12,0.01953754798315901,0.043687285404007466,-1.6448536269514722,-0.07185918984844579,-718591.8984844579
2024-11-13,0.02004055810761224,0.044812050235655515,-1.6448536269514722,-0.07370926336124954,-737092.6336124954
2024-11-14,0.019301863640877118,0.04316027919343283,-1.6448536269514722,-0.07099234177155615,-709923.4177155616
2024-11-15,0.019388268043755662,0.04335348531182453,-1.6448536269514722,-0.07131013755614195,-713101.3755614195
