Date,portfolio,Rolling_VaR_95,Violation_95,Rolling_VaR_99,Violation_99
2017-06-30,-0.0013161834889117993,-0.020496805482641878,False,-0.03028626920574719,False
2017-07-03,-0.0106646954604506,-0.019746273181907564,False,-0.03028626920574719,False
2017-07-04,-0.007034085545882966,-0.019746273181907564,False,-0.03028626920574719,False
2017-07-05,0.0314556460546343,-0.019746273181907564,False,-0.03028626920574719,False
2017-07-06,0.0038357367251140332,-0.019746273181907564,False,-0.03028626920574719,False
2017-07-07,-0.0088144920704932,-0.019746273181907564,False,-0.03028626920574719,False
2017-07-10,0.007122594981469067,-0.019746273181907564,False,-0.03028626920574719,False
2017-07-11,0.011581977662810933,-0.019746273181907564,False,-0.03028626920574719,False
2017-07-12,-0.002191440736629734,-0.019746273181907564,False,-0.03028626920574719,False
2017-07-13,0.02867148656560173,-0.01854070536107033,False,-0.02883801000994167,False
2017-07-14,0.0018246845590320002,-0.01854070536107033,False,-0.02883801000994167,False
2017-07-17,0.012393882631919265,-0.01854070536107033,False,-0.02883801000994167,False
2017-07-18,0.0029819584075473663,-0.01854070536107033,False,-0.02883801000994167,False
2017-07-19,-0.019703818460488198,-0.01937257192043455,True,-0.02883801000994167,False
2017-07-20,0.0034761820606136664,-0.01937257192043455,False,-0.02883801000994167,False
2017-07-21,0.005258866162311066,-0.01937257192043455,False,-0.02883801000994167,False
2017-07-24,0.005036646481455465,-0.01937257192043455,False,-0.02883801000994167,False
2017-07-25,-0.014090072415364,-0.01937257192043455,False,-0.02883801000994167,False
2017-07-26,-0.03837283862312153,-0.020077519721961215,True,-0.03028626920574719,True
2017-07-27,0.0105250576940723,-0.020077519721961215,False,-0.03028626920574719,False
2017-07-28,-0.04676282547440239,-0.0206298738621725,True,-0.03457011248875308,True
2017-07-31,0.015186142138057267,-0.0206298738621725,False,-0.03457011248875308,False
2017-08-01,0.0070728283178113326,-0.0206298738621725,False,-0.03457011248875308,False
2017-08-02,0.029445074078650067,-0.0206298738621725,False,-0.03457011248875308,False
2017-08-03,-0.028402312879084932,-0.021887369308464105,True,-0.03457011248875308,False
2017-08-04,0.0029244737621684,-0.021887369308464105,False,-0.03457011248875308,False
2017-08-07,-0.0012385295668635333,-0.021887369308464105,False,-0.03457011248875308,False
2017-08-08,0.0057190815662112975,-0.021887369308464105,False,-0.03457011248875308,False
2017-08-09,-0.03435431993999526,-0.023759057736534344,True,-0.036323394094727124,False
2017-08-10,-0.0007352945890560666,-0.023759057736534344,False,-0.036323394094727124,False
2017-08-11,-0.029250645539084165,-0.02442501417040107,True,-0.036323394094727124,False
2017-08-14,0.03680584872908427,-0.02442501417040107,False,-0.036323394094727124,False
2017-08-16,0.01760960493391933,-0.02442501417040107,False,-0.036323394094727124,False
2017-08-17,0.0065806617562593,-0.02442501417040107,False,-0.036323394094727124,False
2017-08-18,-0.0008159153655719334,-0.02442501417040107,False,-0.036323394094727124,False
2017-08-21,0.0043227992816213,-0.02442501417040107,False,-0.036323394094727124,False
2017-08-22,0.01888245081576293,-0.02442501417040107,False,-0.036323394094727124,False
2017-08-23,0.008638819822069632,-0.02442501417040107,False,-0.036323394094727124,False
2017-08-24,0.0042793636001332005,-0.02442501417040107,False,-0.036323394094727124,False
2017-08-25,-0.0020606671133598666,-0.02442501417040107,False,-0.036323394094727124,False
2017-08-28,-0.016087265267373498,-0.02442501417040107,False,-0.036323394094727124,False
2017-08-29,-0.0043051058457849,-0.02442501417040107,False,-0.036323394094727124,False
2017-08-30,0.017622492563934097,-0.02442501417040107,False,-0.036323394094727124,False
2017-08-31,0.008206513466866466,-0.02442501417040107,False,-0.036323394094727124,False
2017-09-01,0.0024819380601509666,-0.02442501417040107,False,-0.036323394094727124,False
2017-09-04,-0.012932252408830199,-0.02442501417040107,False,-0.036323394094727124,False
2017-09-05,0.009522575897546733,-0.02442501417040107,False,-0.036323394094727124,False
2017-09-06,0.013662867262572667,-0.02442501417040107,False,-0.036323394094727124,False
2017-09-07,0.007317029196354166,-0.02442501417040107,False,-0.036323394094727124,False
2017-09-08,0.011275644311738067,-0.023759057736534344,False,-0.036323394094727124,False
2017-09-11,0.027200249153731964,-0.023759057736534344,False,-0.036323394094727124,False
2017-09-12,-0.001441760691965133,-0.023759057736534344,False,-0.036323394094727124,False
2017-09-13,0.018440983933532,-0.023759057736534344,False,-0.036323394094727124,False
2017-09-14,0.011735409167289533,-0.023759057736534344,False,-0.036323394094727124,False
2017-09-15,0.009460968593618833,-0.023759057736534344,False,-0.036323394094727124,False
2017-09-18,0.03329978113660363,-0.023759057736534344,False,-0.036323394094727124,False
2017-09-19,-0.0006342924284143663,-0.021770514898060637,False,-0.03197079467031047,False
2017-09-20,0.0008598061651247007,-0.021770514898060637,False,-0.03197079467031047,False
2017-09-21,0.004190626740461367,-0.021770514898060637,False,-0.03197079467031047,False
2017-09-25,0.022394007423190296,-0.021770514898060637,False,-0.03197079467031047,False
2017-09-26,0.0,-0.021770514898060637,False,-0.03197079467031047,False
2017-09-27,-0.037883351433313395,-0.023759057736534344,True,-0.03608354537172114,True
2017-09-28,-0.014063968094463168,-0.023759057736534344,False,-0.03608354537172114,False
2017-09-29,-0.0035835483548279663,-0.023759057736534344,False,-0.03608354537172114,False
2017-10-10,0.05656108104378396,-0.023759057736534344,False,-0.03608354537172114,False
2017-10-11,0.018338334903096762,-0.023759057736534344,False,-0.03608354537172114,False
2017-10-12,-0.0043641180740716,-0.023759057736534344,False,-0.03608354537172114,False
2017-10-13,-0.0125195249017641,-0.023759057736534344,False,-0.03608354537172114,False
2017-10-16,-0.027803152122496837,-0.02442501417040107,True,-0.03608354537172114,False
2017-10-17,0.0009712454026533329,-0.02442501417040107,False,-0.03608354537172114,False
2017-10-18,-0.018278450951703898,-0.02442501417040107,False,-0.03608354537172114,False
2017-10-19,-0.020624980865102765,-0.02442501417040107,False,-0.03608354537172114,False
2017-10-20,0.01872683344927653,-0.02442501417040107,False,-0.03608354537172114,False
2017-10-23,0.025967728192136465,-0.022380237644569628,False,-0.03608354537172114,False
2017-10-24,-0.02563649709248167,-0.024727115968116248,True,-0.03608354537172114,False
2017-10-25,0.00041107451408786667,-0.024727115968116248,False,-0.03608354537172114,False
2017-10-26,-0.026954471932805868,-0.02518103424242755,True,-0.03608354537172114,False
2017-10-27,0.002171098496658333,-0.02518103424242755,False,-0.03608354537172114,False
2017-10-30,0.0244547836778723,-0.02518103424242755,False,-0.03608354537172114,False
2017-10-31,0.021943537878959796,-0.02518103424242755,False,-0.03608354537172114,False
2017-11-01,0.05371186105421147,-0.02518103424242755,False,-0.03608354537172114,False
2017-11-02,-0.007700716912582566,-0.02518103424242755,False,-0.03608354537172114,False
2017-11-03,-0.007514034834635533,-0.02518103424242755,False,-0.03608354537172114,False
2017-11-06,-0.007383287111481399,-0.02518103424242755,False,-0.03608354537172114,False
2017-11-07,-0.0007585868483970335,-0.02518103424242755,False,-0.03608354537172114,False
2017-11-08,0.007119347536899733,-0.02518103424242755,False,-0.03608354537172114,False
2017-11-09,-0.0049430602379347,-0.02518103424242755,False,-0.03608354537172114,False
2017-11-10,-0.002020559838722267,-0.02518103424242755,False,-0.03608354537172114,False
2017-11-13,-0.011974473520146533,-0.02518103424242755,False,-0.03608354537172114,False
2017-11-14,0.004039456156571833,-0.02518103424242755,False,-0.03608354537172114,False
2017-11-15,-0.003710703381308934,-0.02518103424242755,False,-0.03608354537172114,False
2017-11-16,0.0015868752647269333,-0.02518103424242755,False,-0.03608354537172114,False
2017-11-17,0.009142043564929533,-0.02518103424242755,False,-0.03608354537172114,False
2017-11-20,-0.015796749296204268,-0.02518103424242755,False,-0.03608354537172114,False
2017-11-21,0.018212725567186963,-0.024727115968116248,False,-0.03608354537172114,False
2017-11-22,0.0245151532807956,-0.024727115968116248,False,-0.03608354537172114,False
2017-11-23,-0.009201007263511134,-0.022380237644569628,False,-0.03608354537172114,False
2017-11-24,0.006862679359495667,-0.022380237644569628,False,-0.03608354537172114,False
2017-11-27,-0.039977156076263065,-0.02493467765334587,True,-0.038123200156319384,True
2017-11-28,-0.0017498000394378663,-0.02493467765334587,False,-0.038123200156319384,False
2017-11-29,-0.004333041454236166,-0.02493467765334587,False,-0.038123200156319384,False
2017-11-30,-0.0481707648789899,-0.025525520102245153,True,-0.03915895417516088,True
2017-12-01,0.006764350556917467,-0.025525520102245153,False,-0.03915895417516088,False
2017-12-04,0.009726326521479632,-0.025525520102245153,False,-0.03915895417516088,False
2017-12-05,-0.02156751164724343,-0.025525520102245153,False,-0.03915895417516088,False
2017-12-06,-0.012338483684213766,-0.025525520102245153,False,-0.03915895417516088,False
2017-12-07,0.0071815813771692,-0.025525520102245153,False,-0.03915895417516088,False
2017-12-08,0.022208373233410898,-0.025525520102245153,False,-0.03915895417516088,False
2017-12-11,-0.0006186542171760001,-0.025525520102245153,False,-0.03915895417516088,False
2017-12-12,0.0037295467187440662,-0.025525520102245153,False,-0.03915895417516088,False
2017-12-13,-0.003920363795458133,-0.025525520102245153,False,-0.03915895417516088,False
2017-12-14,-0.0153207602138881,-0.025525520102245153,False,-0.03915895417516088,False
2017-12-15,-0.0065868857919219,-0.025525520102245153,False,-0.03915895417516088,False
2017-12-18,0.008739171748079366,-0.025525520102245153,False,-0.03915895417516088,False
2017-12-19,0.016642310157033265,-0.025525520102245153,False,-0.03915895417516088,False
2017-12-21,-0.04095248189815097,-0.025948915550279773,True,-0.04045506572898814,True
2017-12-22,0.0033000811233841335,-0.025948915550279773,False,-0.04045506572898814,False
2017-12-26,-0.03474103770402456,-0.0266114305523808,True,-0.04045506572898814,False
2017-12-27,0.026288808658439498,-0.0266114305523808,False,-0.04045506572898814,False
2017-12-28,0.028400125601481765,-0.0266114305523808,False,-0.04045506572898814,False
2018-01-02,0.012833684097804533,-0.0266114305523808,False,-0.04045506572898814,False
2018-01-03,0.001498238670552366,-0.0266114305523808,False,-0.04045506572898814,False
2018-01-04,-0.004486940381629766,-0.0266114305523808,False,-0.04045506572898814,False
2018-01-05,0.03474989457834613,-0.0266114305523808,False,-0.04045506572898814,False
2018-01-08,0.0021777146240785326,-0.0266114305523808,False,-0.04045506572898814,False
2018-01-09,-0.025122787117813662,-0.0266114305523808,False,-0.04045506572898814,False
2018-01-10,-0.03752491285980953,-0.027336378018166796,True,-0.04045506572898814,False
2018-01-11,-0.003937204903872633,-0.027336378018166796,False,-0.04045506572898814,False
2018-01-12,0.009437615230929269,-0.027336378018166796,False,-0.04045506572898814,False
2018-01-15,-0.0092513906866962,-0.027336378018166796,False,-0.04045506572898814,False
2018-01-16,0.02301586998303583,-0.027336378018166796,False,-0.04045506572898814,False
2018-01-17,-0.006983345498537134,-0.027336378018166796,False,-0.04045506572898814,False
2018-01-18,0.012182666074503634,-0.027336378018166796,False,-0.04045506572898814,False
2018-01-19,-0.034552450649589866,-0.027904480958395712,True,-0.04045506572898814,False
2018-01-22,-0.0191760312473076,-0.027904480958395712,False,-0.04045506572898814,False
2018-01-23,0.003933132565716899,-0.027904480958395712,False,-0.04045506572898814,False
2018-01-24,0.017732820895677265,-0.027904480958395712,False,-0.04045506572898814,False
2018-01-25,0.024645183397135166,-0.027904480958395712,False,-0.04045506572898814,False
2018-01-26,-0.002687052486677566,-0.027904480958395712,False,-0.04045506572898814,False
2018-01-29,0.005196834216672367,-0.027904480958395712,False,-0.04045506572898814,False
2018-01-30,-0.02651103114666193,-0.027904480958395712,False,-0.04045506572898814,False
2018-01-31,-0.009967136018415765,-0.027904480958395712,False,-0.04045506572898814,False
2018-02-01,-0.0129529551978744,-0.027904480958395712,False,-0.04045506572898814,False
2018-02-02,-0.03996472789887209,-0.028196620817948992,True,-0.04045506572898814,False
2018-02-05,-0.015363284567860432,-0.028196620817948992,False,-0.04045506572898814,False
2018-02-06,0.00029169715772683295,-0.028196620817948992,False,-0.04045506572898814,False
2018-02-07,-0.016892183977065132,-0.028196620817948992,False,-0.04045506572898814,False
2018-02-08,0.020091550904127765,-0.028196620817948992,False,-0.04045506572898814,False
2018-02-09,-0.021481584947850234,-0.028196620817948992,False,-0.04045506572898814,False
2018-02-12,0.020231492663250132,-0.028196620817948992,False,-0.04045506572898814,False
2018-02-13,0.024144563236609032,-0.028196620817948992,False,-0.04045506572898814,False
2018-02-14,0.0247647252442266,-0.028196620817948992,False,-0.04045506572898814,False
2018-02-19,-0.005330135496769633,-0.028196620817948992,False,-0.04045506572898814,False
2018-02-20,-0.01673240442287533,-0.028196620817948992,False,-0.04045506572898814,False
2018-02-21,0.002482124152517933,-0.028196620817948992,False,-0.04045506572898814,False
2018-02-22,-0.006182031909608933,-0.028196620817948992,False,-0.04045506572898814,False
2018-02-23,0.014895664120733967,-0.028196620817948992,False,-0.04045506572898814,False
2018-02-26,-0.0072966688872217,-0.028196620817948992,False,-0.04045506572898814,False
2018-02-27,0.0022848285201671334,-0.028196620817948992,False,-0.04045506572898814,False
2018-02-28,-0.019063643799778596,-0.028196620817948992,False,-0.04045506572898814,False
2018-03-02,-0.0058310633893588325,-0.028196620817948992,False,-0.04045506572898814,False
2018-03-05,-0.0031183471798606668,-0.028196620817948992,False,-0.04045506572898814,False
2018-03-06,0.048296996317339594,-0.028196620817948992,False,-0.04045506572898814,False
2018-03-07,0.009568123513551699,-0.028196620817948992,False,-0.04045506572898814,False
2018-03-08,0.014569420540770265,-0.028196620817948992,False,-0.04045506572898814,False
2018-03-09,0.028391381144761994,-0.028196620817948992,False,-0.04045506572898814,False
2018-03-12,0.016367578189226364,-0.028196620817948992,False,-0.04045506572898814,False
2018-03-13,0.031245892104716098,-0.028196620817948992,False,-0.04045506572898814,False
2018-03-14,0.0105713994961872,-0.028072774462961473,False,-0.04045506572898814,False
2018-03-15,0.0071825220393611985,-0.028072774462961473,False,-0.04045506572898814,False
2018-03-16,-0.0003033855115103998,-0.028072774462961473,False,-0.04045506572898814,False
2018-03-19,-0.0172747615805077,-0.028072774462961473,False,-0.04045506572898814,False
2018-03-20,0.005915071477953833,-0.028072774462961473,False,-0.04045506572898814,False
2018-03-21,-0.011864094965158799,-0.028072774462961473,False,-0.04045506572898814,False
2018-03-22,0.011077522137722132,-0.028072774462961473,False,-0.04045506572898814,False
2018-03-23,-0.04880258235894459,-0.02878406257608458,True,-0.04379955025051415,True
2018-03-26,0.010649097565585165,-0.02878406257608458,False,-0.04379955025051415,False
2018-03-27,-0.0133035366514567,-0.02878406257608458,False,-0.04379955025051415,False
2018-03-28,-0.0198835370873424,-0.02878406257608458,False,-0.04379955025051415,False
2018-03-29,-0.005559212484384734,-0.02878406257608458,False,-0.04379955025051415,False
2018-03-30,0.007954358710125465,-0.02878406257608458,False,-0.04379955025051415,False
2018-04-02,0.007268817793352633,-0.02878406257608458,False,-0.04379955025051415,False
2018-04-03,-0.0042116666228744,-0.02878406257608458,False,-0.04379955025051415,False
2018-04-04,-0.0279553883418956,-0.02878406257608458,False,-0.04379955025051415,False
2018-04-05,0.025520306091136428,-0.02878406257608458,False,-0.04379955025051415,False
2018-04-06,-0.012955148409116298,-0.02878406257608458,False,-0.04379955025051415,False
2018-04-09,0.007578943051018433,-0.02878406257608458,False,-0.04379955025051415,False
2018-04-10,-0.012716841825529233,-0.02878406257608458,False,-0.04379955025051415,False
2018-04-11,0.0049512059053511,-0.02878406257608458,False,-0.04379955025051415,False
2018-04-12,0.01668100926311117,-0.02878406257608458,False,-0.04379955025051415,False
2018-04-13,0.011426778321086132,-0.02878406257608458,False,-0.04379955025051415,False
2018-04-16,0.0028021554515117,-0.02878406257608458,False,-0.04379955025051415,False
2018-04-17,-0.0063239079008251325,-0.02878406257608458,False,-0.04379955025051415,False
2018-04-18,0.0145161820511777,-0.02878406257608458,False,-0.04379955025051415,False
2018-04-19,0.017477170457053597,-0.02878406257608458,False,-0.04379955025051415,False
2018-04-20,-0.0271659777777594,-0.02878406257608458,False,-0.04379955025051415,False
2018-04-23,0.005368353422601099,-0.02878406257608458,False,-0.04379955025051415,False
2018-04-24,-0.028486358653753367,-0.02883028775215222,False,-0.04379955025051415,False
2018-04-25,-0.011269414520541832,-0.02883028775215222,False,-0.04379955025051415,False
2018-04-26,0.032201616467899596,-0.02883028775215222,False,-0.04379955025051415,False
2018-04-27,0.011471270063741632,-0.02883028775215222,False,-0.04379955025051415,False
2018-04-30,-0.004607192097608501,-0.02883028775215222,False,-0.04379955025051415,False
2018-05-02,-0.006478425396619332,-0.02883028775215222,False,-0.04379955025051415,False
2018-05-03,0.005511781961772833,-0.02883028775215222,False,-0.04379955025051415,False
2018-05-04,-0.0174892395138672,-0.02883028775215222,False,-0.04379955025051415,False
2018-05-08,0.012869264842475232,-0.02883028775215222,False,-0.04379955025051415,False
2018-05-09,0.001095418746670634,-0.02883028775215222,False,-0.04379955025051415,False
2018-05-10,0.013136158488566299,-0.02883028775215222,False,-0.04379955025051415,False
2018-05-11,9.358445379110015e-05,-0.02883028775215222,False,-0.04379955025051415,False
2018-05-14,0.004736857315348635,-0.02883028775215222,False,-0.04379955025051415,False
2018-05-15,-0.015913820619797,-0.02883028775215222,False,-0.04379955025051415,False
2018-05-16,0.013699538237877833,-0.02883028775215222,False,-0.04379955025051415,False
2018-05-17,0.002560081055524033,-0.02883028775215222,False,-0.04379955025051415,False
2018-05-18,-0.0031831773034441324,-0.02883028775215222,False,-0.04379955025051415,False
2018-05-21,0.012959080607131534,-0.02883028775215222,False,-0.04379955025051415,False
2018-05-23,0.04497950986583536,-0.02883028775215222,False,-0.04379955025051415,False
2018-05-24,-0.0050414188924681,-0.02883028775215222,False,-0.04379955025051415,False
2018-05-25,0.014483483247613099,-0.02883028775215222,False,-0.04379955025051415,False
2018-05-28,-0.0017944911224253334,-0.02883028775215222,False,-0.04379955025051415,False
2018-05-29,-0.0014150712564023667,-0.02883028775215222,False,-0.04379955025051415,False
2018-05-30,-0.019986503633786866,-0.02883028775215222,False,-0.04379955025051415,False
2018-05-31,-0.006698052714086166,-0.02883028775215222,False,-0.04379955025051415,False
2018-06-01,0.010546258134157799,-0.02883028775215222,False,-0.04379955025051415,False
2018-06-04,0.008390306559415167,-0.02883028775215222,False,-0.04379955025051415,False
2018-06-05,-0.0004176761844115334,-0.02883028775215222,False,-0.04379955025051415,False
2018-06-07,0.0057334399188393665,-0.02883028775215222,False,-0.04379955025051415,False
2018-06-08,-0.010399359323475264,-0.02883028775215222,False,-0.04379955025051415,False
