Date,portfolio,garch_vol,regime,low_thr,high_thr
2016-02-02,-0.0039310205121744,0.020059382320792307,high,0.015723961493832695,0.018477994385921216
2016-02-03,-0.017709526001487765,0.019478580403836182,high,0.015723961493832695,0.018477994385921216
2016-02-04,0.02453643626237303,0.019370865025529992,high,0.015723961493832695,0.018477994385921216
2016-02-05,0.0009057298902432334,0.01969285927953443,high,0.015723961493832695,0.018477994385921216
2016-02-11,-0.0319851247585188,0.01910872576013811,high,0.015723961493832695,0.018477994385921216
2016-02-12,0.0013636120587290001,0.02006242735137882,high,0.015723961493832695,0.018477994385921216
2016-02-15,0.015197461583630665,0.019461577990799145,high,0.015723961493832695,0.018477994385921216
2016-02-16,0.025924845431602367,0.019233002200042162,high,0.015723961493832695,0.018477994385921216
2016-02-17,0.027116890883243594,0.019669605581177186,high,0.015723961493832695,0.018477994385921216
2016-02-18,0.0059351173305850335,0.020153460471403557,high,0.015723961493832695,0.018477994385921216
2016-02-19,-0.0085441969612425,0.01959671276429252,high,0.015723961493832695,0.018477994385921216
2016-02-22,0.001829309409257733,0.019125205029051504,high,0.015723961493832695,0.018477994385921216
2016-02-23,-0.0016182763548073988,0.01857322580559408,high,0.015723961493832695,0.018477994385921216
2016-02-24,0.010723497412625432,0.018048040415676318,moderate,0.015723961493832695,0.018477994385921216
2016-02-25,-0.004184713774306367,0.017731281141605125,moderate,0.015723961493832695,0.018477994385921216
2016-02-26,0.0031042109115819996,0.017273963825621786,moderate,0.015723961493832695,0.018477994385921216
2016-02-29,-0.0040538549789562,0.016827852993975188,moderate,0.015723961493832695,0.018477994385921216
2016-03-02,0.0193757963164347,0.016417467750167603,moderate,0.015723961493832695,0.018477994385921216
2016-03-03,0.011620927737824568,0.016655646061853716,moderate,0.015723961493832695,0.018477994385921216
2016-03-04,-0.008666208361976133,0.016461334718672078,moderate,0.015723961493832695,0.018477994385921216
2016-03-07,0.009632867349810767,0.016174803191696983,moderate,0.015723961493832695,0.018477994385921216
2016-03-08,-0.022849065880660036,0.01593762636290743,moderate,0.015723961493832695,0.018477994385921216
2016-03-09,0.0014385384614633999,0.016475757338131666,moderate,0.015723961493832695,0.018477994385921216
2016-03-10,0.009455258462068699,0.016059260738173094,moderate,0.015723961493832695,0.018477994385921216
2016-03-11,0.0075223034718468335,0.015823393101584066,moderate,0.015723961493832695,0.018477994385921216
2016-03-14,-0.0062489016676696004,0.015542643493215585,low,0.015723961493832695,0.018477994385921216
2016-03-15,-0.007541257220210333,0.0152463995363223,low,0.015723961493832695,0.018477994385921216
2016-03-16,-0.0067602822618081666,0.01500187544619405,low,0.015723961493832695,0.018477994385921216
2016-03-17,0.0064674328321684665,0.014751207023964326,low,0.015723961493832695,0.018477994385921216
2016-03-18,0.006237717648112633,0.014508577458791427,low,0.015723961493832695,0.018477994385921216
2016-03-21,0.011355706736729667,0.014275326549504565,low,0.015723961493832695,0.018477994385921216
2016-03-22,0.014158190786311,0.01423814706282095,low,0.015723961493832695,0.018477994385921216
2016-03-23,-0.004825923362942932,0.014346509810321198,low,0.015723961493832695,0.018477994385921216
2016-03-24,-0.011405429722816298,0.01409190190106375,low,0.015723961493832695,0.018477994385921216
2016-03-25,-0.0067948621251341665,0.014070909165727905,low,0.015723961493832695,0.018477994385921216
2016-03-28,-0.007046053561327233,0.013880295516876116,low,0.015723961493832695,0.018477994385921216
2016-03-29,0.004692115289960634,0.01370937493348396,low,0.015723961493832695,0.018477994385921216
2016-03-30,-0.0019454968801420002,0.013491590333780229,low,0.015723961493832695,0.018477994385921216
2016-03-31,-0.006195067178640032,0.01324841138804252,low,0.015723961493832695,0.018477994385921216
2016-04-01,-0.012305844341581267,0.01309560402508644,low,0.015723961493832695,0.018477994385921216
2016-04-04,0.008557774123909866,0.013199456834245471,low,0.015723961493832695,0.018477994385921216
2016-04-05,-0.0180511988919087,0.013125828168394103,low,0.015723961493832695,0.018477994385921216
2016-04-06,-0.005965698828800665,0.013597687504251619,low,0.015723961493832695,0.018477994385921216
2016-04-07,-0.0032307429080798353,0.013415804527783461,low,0.015723961493832695,0.018477994385921216
2016-04-08,0.011969198696899599,0.01319162091784467,low,0.015723961493832695,0.018477994385921216
2016-04-11,0.0033860263053639337,0.01326980583924271,low,0.015723961493832695,0.018477994385921216
2016-04-12,0.0023611602022787664,0.013056958379391892,low,0.015723961493832695,0.018477994385921216
2016-04-14,0.015808973793067067,0.012844469112508134,low,0.015723961493832695,0.018477994385921216
2016-04-15,0.012775392267373566,0.013184494148559087,low,0.015723961493832695,0.018477994385921216
2016-04-18,-0.0026107827079883657,0.013306064743556638,low,0.015723961493832695,0.018477994385921216
2016-04-19,-0.002900269728502067,0.013080822420362306,low,0.015723961493832695,0.018477994385921216
2016-04-20,0.005608082817647232,0.012873124160256549,low,0.015723961493832695,0.018477994385921216
2016-04-21,-0.0012855387768387666,0.012730231416880271,low,0.015723961493832695,0.018477994385921216
2016-04-22,0.008002358194043534,0.01252941659638382,low,0.015723961493832695,0.018477994385921216
2016-04-25,0.0206452320834984,0.012484534976001159,low,0.015723961493832695,0.018477994385921216
2016-04-26,0.0147190495672926,0.013246543292119937,low,0.015723961493832695,0.018477994385921216
2016-04-27,0.005347024975417833,0.013476263982153125,low,0.015723961493832695,0.018477994385921216
2016-04-28,-0.025140389647620432,0.013287324700230783,low,0.015723961493832695,0.018477994385921216
2016-04-29,-0.0081360189789733,0.014362539638990535,low,0.015723961493832695,0.018477994385921216
2016-05-02,-0.0007767672191656666,0.014193361007184057,low,0.015723961493832695,0.018477994385921216
2016-05-03,0.0005181881204852998,0.013901711028503119,low,0.015723961493832695,0.018477994385921216
2016-05-04,-0.0018011136837426667,0.013626495978925804,low,0.015723961493832695,0.018477994385921216
2016-05-09,-0.006260542734260932,0.013373990632620602,low,0.015723961493832695,0.018477994385921216
2016-05-10,0.0032193557559977992,0.013214564343581236,low,0.015723961493832695,0.018477994385921216
2016-05-11,-0.013867588949376,0.013002772283767122,low,0.015723961493832695,0.018477994385921216
2016-05-12,-0.005622953041579433,0.013203064766866019,low,0.015723961493832695,0.018477994385921216
2016-05-13,-0.0196006612989411,0.013038528668043661,low,0.015723961493832695,0.018477994385921216
2016-05-16,0.00022117237154463333,0.013642417668062703,low,0.015723961493832695,0.018477994385921216
2016-05-17,0.009345316852240666,0.013382150287490412,low,0.015723961493832695,0.018477994385921216
2016-05-18,-0.0012241948138720666,0.013325532231732905,low,0.015723961493832695,0.018477994385921216
2016-05-19,0.0009138176455755001,0.013087513183307118,low,0.015723961493832695,0.018477994385921216
2016-05-20,-0.0024821973984513,0.012862619689016972,low,0.015723961493832695,0.018477994385921216
2016-05-23,0.017205946435920497,0.012663653212889843,low,0.015723961493832695,0.018477994385921216
2016-05-24,-0.009781964228688133,0.013122717639789777,low,0.015723961493832695,0.018477994385921216
2016-05-25,0.011810190259826468,0.013103587861798209,low,0.015723961493832695,0.018477994385921216
2016-05-26,0.0011800358287684,0.01318094484519912,low,0.015723961493832695,0.018477994385921216
2016-05-27,0.014612214618494464,0.01295153703025723,low,0.015723961493832695,0.018477994385921216
2016-05-30,0.00042627913843060064,0.013202392370224036,low,0.015723961493832695,0.018477994385921216
2016-05-31,0.016352427155851033,0.012969008553860368,low,0.015723961493832695,0.018477994385921216
2016-06-01,0.021155968361977598,0.013333866246714227,low,0.015723961493832695,0.018477994385921216
2016-06-02,0.0054392857615708995,0.01403252654290085,low,0.015723961493832695,0.018477994385921216
2016-06-03,-0.021359933901379864,0.013810233197783826,low,0.015723961493832695,0.018477994385921216
2016-06-07,0.0377870500403845,0.014468297400603543,low,0.015723961493832695,0.018477994385921216
2016-06-08,-0.027118528605330032,0.01678901625174235,moderate,0.015723961493832695,0.018477994385921216
2016-06-09,0.019905208277357797,0.017587128379385464,moderate,0.015723961493832695,0.018477994385921216
2016-06-10,-0.010136329658132999,0.01775608049401009,moderate,0.015723961493832695,0.018477994385921216
2016-06-13,-0.008501587022643866,0.017437296842385923,moderate,0.015723961493832695,0.018477994385921216
2016-06-14,0.0028540759662812653,0.017087295838754665,moderate,0.015723961493832695,0.018477994385921216
2016-06-15,0.013491543513173165,0.01664860521895835,moderate,0.015723961493832695,0.018477994385921216
2016-06-16,-0.004300658632126967,0.016535919558633476,moderate,0.015723961493832695,0.018477994385921216
2016-06-17,-0.0033910271182664327,0.016145208610473246,moderate,0.015723961493832695,0.018477994385921216
2016-06-20,0.02355736856952863,0.015763645525187157,moderate,0.015723961493832695,0.018477994385921216
2016-06-21,-0.004827434803843467,0.016377949293428503,moderate,0.015723961493832695,0.018477994385921216
2016-06-22,0.004302351011291499,0.016004577607252362,moderate,0.015723961493832695,0.018477994385921216
2016-06-23,0.011144446883001233,0.015643601072749792,low,0.015723961493832695,0.018477994385921216
2016-06-24,-0.02046592945680553,0.015498695443148261,low,0.015723961493832695,0.018477994385921216
2016-06-27,-0.005860280020096533,0.015900985337097776,moderate,0.015723961493832695,0.018477994385921216
2016-06-28,-0.014146019309440733,0.015574862368136993,low,0.015723961493832695,0.018477994385921216
2016-06-29,0.020866938789546097,0.015574239701534464,low,0.015723961493832695,0.018477994385921216
2016-06-30,0.0193148725214433,0.015998467208705836,moderate,0.015723961493832695,0.018477994385921216
2016-07-01,0.008412971634834433,0.01627112551746217,moderate,0.015723961493832695,0.018477994385921216
2016-07-04,0.013756937757819833,0.015988609250598262,moderate,0.015723961493832695,0.018477994385921216
2016-07-05,-0.010112032193608766,0.01593682828976665,moderate,0.015723961493832695,0.018477994385921216
2016-07-06,-0.0335943618162441,0.01573211112246171,moderate,0.015723961493832695,0.018477994385921216
2016-07-07,0.011897438690572432,0.017320942356846045,moderate,0.015723961493832695,0.018477994385921216
2016-07-08,-0.007440600417895767,0.017093678649425584,moderate,0.015723961493832695,0.018477994385921216
2016-07-11,0.021352487627167398,0.016735243233550766,moderate,0.015723961493832695,0.018477994385921216
2016-07-12,-0.008803609076701066,0.017079676220312763,moderate,0.015723961493832695,0.018477994385921216
2016-07-13,0.012134860845960733,0.016759742261641116,moderate,0.015723961493832695,0.018477994385921216
2016-07-14,0.016114913043171898,0.01657948886879728,moderate,0.015723961493832695,0.018477994385921216
2016-07-15,0.0019669019443262995,0.016605577662898482,moderate,0.015723961493832695,0.018477994385921216
2016-07-18,0.0022473430086624997,0.016185278983748472,moderate,0.015723961493832695,0.018477994385921216
2016-07-19,-0.004614293886074233,0.015789863804322356,moderate,0.015723961493832695,0.018477994385921216
2016-07-20,-0.009939665442242833,0.015446185684038176,low,0.015723961493832695,0.018477994385921216
2016-07-21,0.009010943801327099,0.015267652581582934,low,0.015723961493832695,0.018477994385921216
2016-07-22,-0.008997378371903767,0.015067875078170425,low,0.015723961493832695,0.018477994385921216
2016-07-25,0.0020755182888148333,0.014880779317880075,low,0.015723961493832695,0.018477994385921216
2016-07-26,0.0015090857071453664,0.014556835870614434,low,0.015723961493832695,0.018477994385921216
2016-07-27,0.015151413619980734,0.014247483112809212,low,0.015723961493832695,0.018477994385921216
2016-07-28,0.0027449371004965996,0.014412729866930278,low,0.015723961493832695,0.018477994385921216
2016-07-29,0.002939243738989298,0.014122329278438171,low,0.015723961493832695,0.018477994385921216
2016-08-01,0.018361674082639265,0.013851374387453765,low,0.015723961493832695,0.018477994385921216
2016-08-02,-0.018070830730476533,0.014268616461759165,low,0.015723961493832695,0.018477994385921216
2016-08-03,0.006499283154109933,0.014622258933934713,low,0.015723961493832695,0.018477994385921216
2016-08-04,0.009803083635834367,0.014388505257915156,low,0.015723961493832695,0.018477994385921216
2016-08-05,0.025051718865820232,0.01427741120263965,low,0.015723961493832695,0.018477994385921216
2016-08-08,0.004565247854961366,0.015205237819572157,low,0.015723961493832695,0.018477994385921216
2016-08-09,0.0019486734208497333,0.014894521979748826,low,0.015723961493832695,0.018477994385921216
2016-08-10,-0.012056060160621333,0.014568794294911763,low,0.015723961493832695,0.018477994385921216
2016-08-11,0.014981627907450968,0.014541879962426093,low,0.015723961493832695,0.018477994385921216
2016-08-12,-0.0087369697471931,0.014671467839725416,low,0.015723961493832695,0.018477994385921216
2016-08-16,-0.0127911330887998,0.014501783625685468,low,0.015723961493832695,0.018477994385921216
2016-08-17,0.0052255976547933665,0.014515874475169763,low,0.015723961493832695,0.018477994385921216
2016-08-18,0.024112149063989667,0.014258997694535078,low,0.015723961493832695,0.018477994385921216
2016-08-19,0.0176185872434768,0.015102380639170574,low,0.015723961493832695,0.018477994385921216
2016-08-22,0.018729131606367935,0.015345220096226665,low,0.015723961493832695,0.018477994385921216
2016-08-23,-0.0047690997574511,0.015639553347202313,low,0.015723961493832695,0.018477994385921216
2016-08-24,-0.008128539709067534,0.015307202117433813,low,0.015723961493832695,0.018477994385921216
2016-08-25,-0.0019271927202560667,0.015076276660675944,low,0.015723961493832695,0.018477994385921216
2016-08-26,-0.0073709372982845005,0.01474004702935131,low,0.015723961493832695,0.018477994385921216
2016-08-29,0.0015118186855136335,0.014522667824612963,low,0.015723961493832695,0.018477994385921216
2016-08-30,-0.002808452139936299,0.014215304355502232,low,0.015723961493832695,0.018477994385921216
2016-08-31,-0.005170266654444267,0.013937275601238183,low,0.015723961493832695,0.018477994385921216
2016-09-01,-0.030916488601435095,0.013715056601129504,low,0.015723961493832695,0.018477994385921216
2016-09-02,0.0071341481111014335,0.01534238957725141,low,0.015723961493832695,0.018477994385921216
2016-09-05,0.0001691921877606667,0.015080575886577342,low,0.015723961493832695,0.018477994385921216
2016-09-06,0.021354001280262568,0.014736977674032918,low,0.015723961493832695,0.018477994385921216
2016-09-07,-0.011573726383718234,0.015287805268700964,low,0.015723961493832695,0.018477994385921216
2016-09-08,0.0074992536792891674,0.01518602858975109,low,0.015723961493832695,0.018477994385921216
2016-09-09,-0.0207467156080507,0.014944089680280867,low,0.015723961493832695,0.018477994385921216
2016-09-12,-0.06136021758115706,0.015424958270131994,low,0.015723961493832695,0.018477994385921216
2016-09-13,0.025748256251612832,0.021010818785756658,high,0.015723961493832695,0.018477994385921216
2016-09-19,0.019841842751202432,0.02126872955365222,high,0.015723961493832695,0.018477994385921216
2016-09-20,0.003082836818754899,0.02114399650771588,high,0.015723961493832695,0.018477994385921216
2016-09-21,0.009742264386253733,0.020501036492947263,high,0.015723961493832695,0.018477994385921216
2016-09-22,0.005850829255248333,0.020011627318040518,high,0.015723961493832695,0.018477994385921216
2016-09-23,-0.013278100428293199,0.01946074365518252,high,0.015723961493832695,0.018477994385921216
2016-09-26,0.0002928005123530334,0.019151067764724892,high,0.015723961493832695,0.018477994385921216
2016-09-27,0.013176101630708866,0.01859279080199749,high,0.015723961493832695,0.018477994385921216
2016-09-28,-0.0017202360488217665,0.018334337579991526,moderate,0.015723961493832695,0.018477994385921216
2016-09-29,-0.0005624856708115663,0.017821886106889163,moderate,0.015723961493832695,0.018477994385921216
2016-09-30,-0.007290017546793434,0.01733149487609482,moderate,0.015723961493832695,0.018477994385921216
2016-10-04,0.0211566205698372,0.016955604415358733,moderate,0.015723961493832695,0.018477994385921216
2016-10-05,0.0007837336299557664,0.017265223522688295,moderate,0.015723961493832695,0.018477994385921216
2016-10-06,0.01619998213028,0.01680428570762684,moderate,0.015723961493832695,0.018477994385921216
2016-10-07,-0.0011997218207230997,0.01681734808896572,moderate,0.015723961493832695,0.018477994385921216
2016-10-10,-0.023281570768038665,0.01638147364279577,moderate,0.015723961493832695,0.018477994385921216
2016-10-11,-0.0243427229482767,0.01690614042957146,moderate,0.015723961493832695,0.018477994385921216
2016-10-12,0.004827654291709666,0.017458677490812,moderate,0.015723961493832695,0.018477994385921216
2016-10-13,-0.001191137304311966,0.01702564915430527,moderate,0.015723961493832695,0.018477994385921216
2016-10-14,0.0066300210147082995,0.01657869564392791,moderate,0.015723961493832695,0.018477994385921216
2016-10-17,0.0029770614002373654,0.016230383496124805,moderate,0.015723961493832695,0.018477994385921216
2016-10-18,0.0014130782220693992,0.015839366774606612,moderate,0.015723961493832695,0.018477994385921216
2016-10-19,-0.008429759369493,0.015457328338835216,low,0.015723961493832695,0.018477994385921216
2016-10-20,-0.0010273024301072,0.015226227205118318,low,0.015723961493832695,0.018477994385921216
2016-10-21,-0.0022567521151932333,0.014876430326968195,low,0.015723961493832695,0.018477994385921216
2016-10-24,-0.002974530710486401,0.0145542730582901,low,0.015723961493832695,0.018477994385921216
2016-10-25,0.0043799063022291335,0.01425820637374289,low,0.015723961493832695,0.018477994385921216
2016-10-26,-0.0026419112312146987,0.014000646448349863,low,0.015723961493832695,0.018477994385921216
2016-10-27,0.004652871578504867,0.013733531033093736,low,0.015723961493832695,0.018477994385921216
2016-10-28,0.015215732413129564,0.013513456246988909,low,0.015723961493832695,0.018477994385921216
2016-10-31,-0.001834251731907469,0.013749347477605174,low,0.015723961493832695,0.018477994385921216
2016-11-01,0.011724920832360899,0.013489709733521447,low,0.015723961493832695,0.018477994385921216
2016-11-02,-0.014108949613992897,0.01353119103031398,low,0.015723961493832695,0.018477994385921216
2016-11-03,-0.0025262944365182,0.013698068992976709,low,0.015723961493832695,0.018477994385921216
2016-11-04,0.0019552874064929665,0.013447906399216905,low,0.015723961493832695,0.018477994385921216
2016-11-07,0.008961671366202533,0.013207468374234515,low,0.015723961493832695,0.018477994385921216
2016-11-08,0.0008120309139960666,0.013148603682976908,low,0.015723961493832695,0.018477994385921216
2016-11-09,-0.0296807050765768,0.012919565867583109,low,0.015723961493832695,0.018477994385921216
2016-11-10,0.022762048699281168,0.014545789683961126,low,0.015723961493832695,0.018477994385921216
2016-11-11,-0.024973395293341666,0.01523462991805731,low,0.015723961493832695,0.018477994385921216
2016-11-14,-0.0111398350166204,0.016032150932117815,moderate,0.015723961493832695,0.018477994385921216
2016-11-15,0.0062512424550310326,0.0158604779378181,moderate,0.015723961493832695,0.018477994385921216
2016-11-16,0.013256803798783034,0.015545405556582275,low,0.015723961493832695,0.018477994385921216
2016-11-17,0.012697628382007532,0.01550234497282058,low,0.015723961493832695,0.018477994385921216
2016-11-18,-0.0021134463424999994,0.015435754175059182,low,0.015723961493832695,0.018477994385921216
2016-11-21,-0.010392531030227668,0.015080709585773027,low,0.015723961493832695,0.018477994385921216
2016-11-22,0.027419368873010136,0.014944439434860879,low,0.015723961493832695,0.018477994385921216
2016-11-23,0.005968325400292266,0.01600802148435507,moderate,0.015723961493832695,0.018477994385921216
2016-11-24,-0.016310041951089697,0.015677982905555464,low,0.015723961493832695,0.018477994385921216
2016-11-25,0.0014516960337577667,0.01578878222383402,moderate,0.015723961493832695,0.018477994385921216
2016-11-28,0.008337706547081665,0.015409729182547315,low,0.015723961493832695,0.018477994385921216
2016-11-29,0.0038515840624953326,0.015178767036469762,low,0.015723961493832695,0.018477994385921216
2016-11-30,0.014829642265836501,0.014858083739870164,low,0.015723961493832695,0.018477994385921216
2016-12-01,0.008712661825903334,0.014952176929769951,low,0.015723961493832695,0.018477994385921216
2016-12-02,-0.004535118515551566,0.014763024295726243,low,0.015723961493832695,0.018477994385921216
2016-12-05,-0.0072636297531387325,0.014477871590282139,low,0.015723961493832695,0.018477994385921216
2016-12-06,0.012093801885370566,0.01427422540683604,low,0.015723961493832695,0.018477994385921216
2016-12-07,0.007867388313396333,0.014271730678915028,low,0.015723961493832695,0.018477994385921216
2016-12-08,0.0243360341081435,0.014099940459439766,low,0.015723961493832695,0.018477994385921216
2016-12-09,-0.009440346027738834,0.014984658435037476,low,0.015723961493832695,0.018477994385921216
2016-12-12,0.0016590640321761333,0.014818791535488334,low,0.015723961493832695,0.018477994385921216
2016-12-13,0.005219859079822533,0.014495340681441694,low,0.015723961493832695,0.018477994385921216
2016-12-14,0.008336784276744766,0.0142395992706301,low,0.015723961493832695,0.018477994385921216
2016-12-15,0.009141114756161299,0.014085344225740785,low,0.015723961493832695,0.018477994385921216
2016-12-16,0.018651514698374068,0.013970270794669185,low,0.015723961493832695,0.018477994385921216
2016-12-19,0.0023017949827784344,0.014396376324039712,low,0.015723961493832695,0.018477994385921216
2016-12-20,0.0108050797595579,0.01410241845185426,low,0.015723961493832695,0.018477994385921216
2016-12-21,-0.008515672630927467,0.01405361086320796,low,0.015723961493832695,0.018477994385921216
2016-12-22,-0.00024102681140079994,0.01391817212389207,low,0.015723961493832695,0.018477994385921216
2016-12-23,0.006998994384721033,0.013641545134297068,low,0.015723961493832695,0.018477994385921216
2016-12-26,-0.0017331761873233,0.013485144766566008,low,0.015723961493832695,0.018477994385921216
2016-12-27,0.0032434203552671667,0.01324067679435363,low,0.015723961493832695,0.018477994385921216
2016-12-28,0.0021461020734502333,0.013027588885919322,low,0.015723961493832695,0.018477994385921216
2016-12-29,0.0024064029775061327,0.012814780198397737,low,0.015723961493832695,0.018477994385921216
2017-01-02,-0.0006447633859803688,0.012618005866980092,low,0.015723961493832695,0.018477994385921216
2017-01-03,0.02622693986193693,0.012421439412161162,low,0.015723961493832695,0.018477994385921216
2017-01-04,-0.0128469188953251,0.013745285284380954,low,0.015723961493832695,0.018477994385921216
2017-01-05,0.008215800761609467,0.013823315879105312,low,0.015723961493832695,0.018477994385921216
2017-01-06,0.016281458510382332,0.013693377913213978,low,0.015723961493832695,0.018477994385921216
2017-01-09,0.0285903134419577,0.013981143065144443,low,0.015723961493832695,0.018477994385921216
2017-01-10,0.002955398653504633,0.0153067427880396,low,0.015723961493832695,0.018477994385921216
2017-01-11,0.0213518263403798,0.014967069031001727,low,0.015723961493832695,0.018477994385921216
2017-01-12,-0.002025778638083033,0.015492422330220818,low,0.015723961493832695,0.018477994385921216
2017-01-13,-0.010848640676804832,0.015133523924686153,low,0.015723961493832695,0.018477994385921216
2017-01-16,-0.025434778519887,0.01501200095734966,low,0.015723961493832695,0.018477994385921216
2017-01-17,0.004181917984452766,0.01587907387482216,moderate,0.015723961493832695,0.018477994385921216
2017-01-18,-0.0076521458442979,0.0155233211773484,low,0.015723961493832695,0.018477994385921216
2017-01-19,-0.011497721273404699,0.015264692979458786,low,0.015723961493832695,0.018477994385921216
2017-01-20,0.0007224280242219671,0.015161275174116019,low,0.015723961493832695,0.018477994385921216
2017-01-23,0.015509601738634131,0.014814096147020497,low,0.015723961493832695,0.018477994385921216
2017-01-24,0.016861626988414834,0.014951240531759195,low,0.015723961493832695,0.018477994385921216
2017-01-25,0.018795656525909532,0.015159120603201688,low,0.015723961493832695,0.018477994385921216
2017-01-26,0.024575319282379562,0.015475860877686104,low,0.015723961493832695,0.018477994385921216
2017-01-31,-0.0026440267360749664,0.01620920231078227,moderate,0.015723961493832695,0.018477994385921216
2017-02-01,0.006110423785248233,0.015815977321568312,moderate,0.015723961493832695,0.018477994385921216
2017-02-02,-0.004042708841034233,0.01550033403172269,low,0.015723961493832695,0.018477994385921216
2017-02-03,0.006479799088338199,0.015164013009723327,low,0.015723961493832695,0.018477994385921216
2017-02-06,0.010546354516396466,0.014896219133135578,low,0.015723961493832695,0.018477994385921216
2017-02-07,-0.006065353483484234,0.014779012651905662,low,0.015723961493832695,0.018477994385921216
2017-02-08,0.0030486901502817343,0.014524768652176667,low,0.015723961493832695,0.018477994385921216
2017-02-09,-0.0024158310287812,0.014231325598507587,low,0.015723961493832695,0.018477994385921216
2017-02-10,-0.020534507786971964,0.013948156705112201,low,0.015723961493832695,0.018477994385921216
2017-02-13,-0.0015372174773144332,0.014522110606829288,low,0.015723961493832695,0.018477994385921216
2017-02-14,-0.014476500093766335,0.014214934585009904,low,0.015723961493832695,0.018477994385921216
2017-02-15,0.0013941914343936998,0.014343385088789367,low,0.015723961493832695,0.018477994385921216
2017-02-16,0.0035981259343670653,0.014045726322464815,low,0.015723961493832695,0.018477994385921216
2017-02-17,0.006626813623895567,0.013788256350427217,low,0.015723961493832695,0.018477994385921216
2017-02-20,0.0022998563239659663,0.013611450623299654,low,0.015723961493832695,0.018477994385921216
2017-02-21,0.013043690804324399,0.013364215032510866,low,0.015723961493832695,0.018477994385921216
2017-02-22,-0.004279337211201634,0.013485054627919636,low,0.015723961493832695,0.018477994385921216
2017-02-23,0.003042157303397899,0.013273499857256472,low,0.015723961493832695,0.018477994385921216
2017-02-24,-0.028028137950935197,0.013055596859634467,low,0.015723961493832695,0.018477994385921216
2017-02-27,-0.006803318107856,0.014470776456149272,low,0.015723961493832695,0.018477994385921216
2017-02-28,0.0135542737911997,0.014254649426268662,low,0.015723961493832695,0.018477994385921216
2017-03-02,0.017981163491460932,0.014328368262076764,low,0.015723961493832695,0.018477994385921216
2017-03-03,-0.015559375814081365,0.014669769261444776,low,0.015723961493832695,0.018477994385921216
2017-03-06,0.019402750423700963,0.01482238649505261,low,0.015723961493832695,0.018477994385921216
2017-03-07,-0.0027394240829914335,0.015215545524546053,low,0.015723961493832695,0.018477994385921216
2017-03-08,0.007563776507439732,0.014878704412333637,low,0.015723961493832695,0.018477994385921216
2017-03-09,-0.006472706561372034,0.014658093220500499,low,0.015723961493832695,0.018477994385921216
2017-03-10,0.005440487975930099,0.014421412130436179,low,0.015723961493832695,0.018477994385921216
2017-03-13,0.027095220640567665,0.014174928999925875,low,0.015723961493832695,0.018477994385921216
2017-03-14,0.007876712703926866,0.015316118513969267,low,0.015723961493832695,0.018477994385921216
2017-03-15,-0.004812831821855733,0.015077009874118318,low,0.015723961493832695,0.018477994385921216
2017-03-16,0.007134122905718867,0.014778290779602174,low,0.015723961493832695,0.018477994385921216
2017-03-17,-0.012255701410828131,0.01455174416996912,low,0.015723961493832695,0.018477994385921216
2017-03-20,-0.0028865945347103994,0.014535645255275677,low,0.015723961493832695,0.018477994385921216
2017-03-21,0.0048594821292115,0.014239638608129658,low,0.015723961493832695,0.018477994385921216
2017-03-22,0.0093174330787729,0.013992234507557055,low,0.015723961493832695,0.018477994385921216
2017-03-23,-0.005362807349629,0.013890386879495387,low,0.015723961493832695,0.018477994385921216
2017-03-24,0.0047457225261451,0.013675341721883047,low,0.015723961493832695,0.018477994385921216
